clae1	sector	anio	VAB
PRIM	Agricultura, ganaderia, caza y servicios conexos	2004	2329.3170327543535
PRIM	Agricultura, ganaderia, caza y servicios conexos	2005	2803.235185384757
PRIM	Agricultura, ganaderia, caza y servicios conexos	2006	2696.584813905535
PRIM	Agricultura, ganaderia, caza y servicios conexos	2007	3109.6412833350264
PRIM	Agricultura, ganaderia, caza y servicios conexos	2008	2913.8600598825797
PRIM	Agricultura, ganaderia, caza y servicios conexos	2009	2069.5543069340415
PRIM	Agricultura, ganaderia, caza y servicios conexos	2010	3286.1138523827735
PRIM	Agricultura, ganaderia, caza y servicios conexos	2011	3027.4975484911174
PRIM	Agricultura, ganaderia, caza y servicios conexos	2012	2802.8246824068333
PRIM	Agricultura, ganaderia, caza y servicios conexos	2013	3074.70897454311
PRIM	Agricultura, ganaderia, caza y servicios conexos	2014	3059.90403690544
PRIM	Agricultura, ganaderia, caza y servicios conexos	2015	3235.5476854564095
PRIM	Agricultura, ganaderia, caza y servicios conexos	2016	2734.2195301450556
PRIM	Agricultura, ganaderia, caza y servicios conexos	2017	3201.119545807431
PRIM	Agricultura, ganaderia, caza y servicios conexos	2018	2565.9357649761773
PRIM	Agricultura, ganaderia, caza y servicios conexos	2019	3181.126755245295
PRIM	Agricultura, ganaderia, caza y servicios conexos	2020	2948.282266025905
PRIM	Agricultura, ganaderia, caza y servicios conexos	2021	2768.7388540729407
PRIM	Silvicultura, extracción de madera y servicios conexos	2004	33.602097898816346
PRIM	Silvicultura, extracción de madera y servicios conexos	2005	34.82266338578717
PRIM	Silvicultura, extracción de madera y servicios conexos	2006	51.84004692459241
PRIM	Silvicultura, extracción de madera y servicios conexos	2007	51.74007583791623
PRIM	Silvicultura, extracción de madera y servicios conexos	2008	45.42470596352218
PRIM	Silvicultura, extracción de madera y servicios conexos	2009	39.03268103371431
PRIM	Silvicultura, extracción de madera y servicios conexos	2010	43.852666700413884
PRIM	Silvicultura, extracción de madera y servicios conexos	2011	55.87481075906147
PRIM	Silvicultura, extracción de madera y servicios conexos	2012	59.06965987924366
PRIM	Silvicultura, extracción de madera y servicios conexos	2013	57.84174580530457
PRIM	Silvicultura, extracción de madera y servicios conexos	2014	58.36137913630077
PRIM	Silvicultura, extracción de madera y servicios conexos	2015	60.79962647764965
PRIM	Silvicultura, extracción de madera y servicios conexos	2016	58.724015970078455
PRIM	Silvicultura, extracción de madera y servicios conexos	2017	63.69963581377647
PRIM	Silvicultura, extracción de madera y servicios conexos	2018	63.925787911915855
PRIM	Silvicultura, extracción de madera y servicios conexos	2019	58.69734699294071
PRIM	Silvicultura, extracción de madera y servicios conexos	2020	58.87456394471104
PRIM	Silvicultura, extracción de madera y servicios conexos	2021	67.45149862670932
PRIM	Pesca	2004	10.28415569041519
PRIM	Pesca	2005	9.251494522425803
PRIM	Pesca	2006	18.915147059082702
PRIM	Pesca	2007	16.15559138813675
PRIM	Pesca	2008	17.814747725298638
PRIM	Pesca	2009	11.982300976616031
PRIM	Pesca	2010	12.47073946965089
PRIM	Pesca	2011	13.257241759804726
PRIM	Pesca	2012	14.174341335831029
PRIM	Pesca	2013	20.32836161731176
PRIM	Pesca	2014	20.76745470304174
PRIM	Pesca	2015	21.178575926688755
PRIM	Pesca	2016	21.110429380319445
PRIM	Pesca	2017	26.294789072896315
PRIM	Pesca	2018	28.456238678857762
PRIM	Pesca	2019	24.125343570748647
PRIM	Pesca	2020	16.69823020239091
PRIM	Pesca	2021	20.75161249997593
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2004	0.8528271762317113
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2005	0.8483885493671406
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2006	0.9283459634871302
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2007	0.8951005533709906
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2008	0.8793497967625571
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2009	0.8670167737611827
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2010	0.8813269085400749
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2011	0.8335037506420695
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2012	0.8128717555577487
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2013	0.8056075706643884
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2014	0.8156188568911308
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2015	0.8254697913222364
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2016	0.7587747065709128
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2017	0.723755999288543
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2018	0.7396676840580905
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2019	0.7612402793375399
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2020	0.6392408166117508
PRIM	Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.	2021	0.7347315078606299
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2004	27.24342342144329
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2005	29.79707274222077
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2006	28.747495277143912
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2007	27.293069429597143
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2008	26.599691577399028
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2009	29.6024625866909
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2010	32.22008069868041
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2011	26.89771540093865
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2012	26.007540540374997
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2013	23.651299472389113
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2014	28.046342608865153
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2015	28.989513192896627
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2016	28.39920925935024
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2017	27.62446832866911
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2018	30.603681582278387
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2019	29.972909929518092
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2020	27.233331233310256
PRIM	Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.	2021	28.676701172160758
MANUF	Elaboración de productos alimenticios y bebidas	2004	760.963574646105
MANUF	Elaboración de productos alimenticios y bebidas	2005	861.3539321504066
MANUF	Elaboración de productos alimenticios y bebidas	2006	961.2820569078076
MANUF	Elaboración de productos alimenticios y bebidas	2007	1042.0362891471555
MANUF	Elaboración de productos alimenticios y bebidas	2008	1103.874809077467
MANUF	Elaboración de productos alimenticios y bebidas	2009	1178.007249128974
MANUF	Elaboración de productos alimenticios y bebidas	2010	1174.3924956086273
MANUF	Elaboración de productos alimenticios y bebidas	2011	1241.726757989181
MANUF	Elaboración de productos alimenticios y bebidas	2012	1292.880683918971
MANUF	Elaboración de productos alimenticios y bebidas	2013	1279.4387486893042
MANUF	Elaboración de productos alimenticios y bebidas	2014	1282.6039106938326
MANUF	Elaboración de productos alimenticios y bebidas	2015	1326.4101914734747
MANUF	Elaboración de productos alimenticios y bebidas	2016	1283.446404911781
MANUF	Elaboración de productos alimenticios y bebidas	2017	1266.7446351085048
MANUF	Elaboración de productos alimenticios y bebidas	2018	1270.9787734714394
MANUF	Elaboración de productos alimenticios y bebidas	2019	1292.9143230750792
MANUF	Elaboración de productos alimenticios y bebidas	2020	1309.6788061967295
MANUF	Elaboración de productos alimenticios y bebidas	2021	1404.6539402081964
MANUF	Elaboración de productos de tabaco	2004	1.3443834404120463
MANUF	Elaboración de productos de tabaco	2005	1.1509024264245986
MANUF	Elaboración de productos de tabaco	2006	1.2920202099307798
MANUF	Elaboración de productos de tabaco	2007	1.3560943201362172
MANUF	Elaboración de productos de tabaco	2008	1.5090902270642437
MANUF	Elaboración de productos de tabaco	2009	1.4530812471646077
MANUF	Elaboración de productos de tabaco	2010	1.4659519151372913
MANUF	Elaboración de productos de tabaco	2011	1.4496879309231232
MANUF	Elaboración de productos de tabaco	2012	1.5134564909450843
MANUF	Elaboración de productos de tabaco	2013	1.3964057438401705
MANUF	Elaboración de productos de tabaco	2014	1.450663489320507
MANUF	Elaboración de productos de tabaco	2015	1.3005613115905459
MANUF	Elaboración de productos de tabaco	2016	0.9949340299414867
MANUF	Elaboración de productos de tabaco	2017	1.1055040609138664
MANUF	Elaboración de productos de tabaco	2018	0.9849496687918353
MANUF	Elaboración de productos de tabaco	2019	0.9819670651404118
MANUF	Elaboración de productos de tabaco	2020	1.083840583112523
MANUF	Elaboración de productos de tabaco	2021	1.0972920626650151
MANUF	Fabricación de productos textiles	2004	13.148296877932998
MANUF	Fabricación de productos textiles	2005	17.280622761063697
MANUF	Fabricación de productos textiles	2006	18.385444279237053
MANUF	Fabricación de productos textiles	2007	20.011697172948626
MANUF	Fabricación de productos textiles	2008	18.725093766303946
MANUF	Fabricación de productos textiles	2009	19.335727611850988
MANUF	Fabricación de productos textiles	2010	22.739984068423425
MANUF	Fabricación de productos textiles	2011	23.11991371119999
MANUF	Fabricación de productos textiles	2012	21.934646768990593
MANUF	Fabricación de productos textiles	2013	21.702750219642397
MANUF	Fabricación de productos textiles	2014	22.17284686932308
MANUF	Fabricación de productos textiles	2015	21.795367509929758
MANUF	Fabricación de productos textiles	2016	19.42841498419089
MANUF	Fabricación de productos textiles	2017	19.542471117730962
MANUF	Fabricación de productos textiles	2018	17.47677862601132
MANUF	Fabricación de productos textiles	2019	16.799581291531695
MANUF	Fabricación de productos textiles	2020	12.02311958932684
MANUF	Fabricación de productos textiles	2021	12.354805582091194
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2004	30.305500793824088
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2005	39.22813684891378
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2006	36.10812926830574
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2007	36.501894738077524
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2008	37.042619262546836
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2009	36.52069375597074
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2010	44.34746350800855
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2011	52.35083394107357
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2012	44.018920361697475
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2013	46.88742946810151
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2014	36.73635812932245
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2015	39.227037721719235
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2016	30.89893621122589
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2017	26.475943252401162
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2018	23.82412528146135
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2019	20.215098098191014
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2020	9.884590273415485
MANUF	Fabricación de prendas de vestir; terminación y teñido de pieles	2021	24.195804654468308
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2004	11.02995299386096
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2005	11.201961008359492
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2006	12.43159926925844
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2007	14.152798348222056
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2008	12.58798483696991
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2009	10.69253306715841
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2010	11.923950361209531
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2011	12.27280740303178
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2012	11.882448645245177
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2013	12.794993223485221
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2014	13.16114704758815
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2015	12.011340038099734
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2016	11.016661669949478
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2017	9.715101069908394
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2018	10.517839188625116
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2019	11.261948339891818
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2020	7.956141419683067
MANUF	Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes	2021	12.579471494640435
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2004	160.40288397282308
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2005	160.77141686278236
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2006	188.00110688786884
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2007	214.79755998787292
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2008	208.29359176424202
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2009	177.68039554730296
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2010	203.55035406861774
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2011	232.49633136207834
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2012	216.46628190584894
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2013	236.58650512931519
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2014	198.3265044996854
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2015	202.13095852772307
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2016	192.5214646327673
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2017	209.3199387713262
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2018	211.60383843761565
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2019	200.11546019144896
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2020	206.8965948565301
MANUF	Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables	2021	213.99361595980477
MANUF	Fabricación de papel y de  productos de papel	2004	65.48985186578228
MANUF	Fabricación de papel y de  productos de papel	2005	79.59273757980569
MANUF	Fabricación de papel y de  productos de papel	2006	88.96117590946686
MANUF	Fabricación de papel y de  productos de papel	2007	93.40615043687717
MANUF	Fabricación de papel y de  productos de papel	2008	87.94917597114278
MANUF	Fabricación de papel y de  productos de papel	2009	74.2164995988011
MANUF	Fabricación de papel y de  productos de papel	2010	85.680472637228
MANUF	Fabricación de papel y de  productos de papel	2011	89.03090927515498
MANUF	Fabricación de papel y de  productos de papel	2012	84.51541340090557
MANUF	Fabricación de papel y de  productos de papel	2013	86.9640011346956
MANUF	Fabricación de papel y de  productos de papel	2014	92.74546286453794
MANUF	Fabricación de papel y de  productos de papel	2015	90.59095723036508
MANUF	Fabricación de papel y de  productos de papel	2016	84.78040694682248
MANUF	Fabricación de papel y de  productos de papel	2017	88.08380327410892
MANUF	Fabricación de papel y de  productos de papel	2018	86.20058937610713
MANUF	Fabricación de papel y de  productos de papel	2019	83.73454065193009
MANUF	Fabricación de papel y de  productos de papel	2020	81.43002543637368
MANUF	Fabricación de papel y de  productos de papel	2021	87.77225989346157
MANUF	Edición e impresión; reproducción de grabaciones	2004	33.21275793644126
MANUF	Edición e impresión; reproducción de grabaciones	2005	36.78399772488366
MANUF	Edición e impresión; reproducción de grabaciones	2006	46.40551881634183
MANUF	Edición e impresión; reproducción de grabaciones	2007	50.6331614719956
MANUF	Edición e impresión; reproducción de grabaciones	2008	51.79505103704589
MANUF	Edición e impresión; reproducción de grabaciones	2009	47.731480877491684
MANUF	Edición e impresión; reproducción de grabaciones	2010	41.32538063674465
MANUF	Edición e impresión; reproducción de grabaciones	2011	44.328875285542566
MANUF	Edición e impresión; reproducción de grabaciones	2012	43.20641559955224
MANUF	Edición e impresión; reproducción de grabaciones	2013	42.44555871285458
MANUF	Edición e impresión; reproducción de grabaciones	2014	37.82516613709358
MANUF	Edición e impresión; reproducción de grabaciones	2015	43.33436740529053
MANUF	Edición e impresión; reproducción de grabaciones	2016	42.90262323173857
MANUF	Edición e impresión; reproducción de grabaciones	2017	43.996128280984735
MANUF	Edición e impresión; reproducción de grabaciones	2018	38.38168358958232
MANUF	Edición e impresión; reproducción de grabaciones	2019	35.967110344249065
MANUF	Edición e impresión; reproducción de grabaciones	2020	34.66089270080399
MANUF	Edición e impresión; reproducción de grabaciones	2021	35.83584669102016
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2004	0.8148600855167588
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2005	0.7649229733267531
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2006	0.7763227899170326
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2007	0.891148877516195
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2008	0.811511407840016
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2009	0.7684010300391071
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2010	0.8963288384013662
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2011	0.893538877246824
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2012	0.9261438246896534
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2013	0.8742770002489741
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2014	0.894228698365488
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2015	0.969566882925434
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2016	0.9352355886843035
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2017	1.1883230021199533
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2018	1.4520769380592482
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2019	1.7914099698125492
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2020	1.3203520258884844
MANUF	Fabricación de coque, productos de la refinación del petróleo y combustible nuclear	2021	1.632267760105627
MANUF	Fabricación de sustancias y productos químicos	2004	124.71305015705366
MANUF	Fabricación de sustancias y productos químicos	2005	127.61059089828713
MANUF	Fabricación de sustancias y productos químicos	2006	150.33108820598937
MANUF	Fabricación de sustancias y productos químicos	2007	190.59135558581644
MANUF	Fabricación de sustancias y productos químicos	2008	205.103114173451
MANUF	Fabricación de sustancias y productos químicos	2009	198.7254903816823
MANUF	Fabricación de sustancias y productos químicos	2010	202.8418297368471
MANUF	Fabricación de sustancias y productos químicos	2011	218.25491830349867
MANUF	Fabricación de sustancias y productos químicos	2012	231.4671519453595
MANUF	Fabricación de sustancias y productos químicos	2013	252.2042905942121
MANUF	Fabricación de sustancias y productos químicos	2014	255.47164991014444
MANUF	Fabricación de sustancias y productos químicos	2015	282.65127373998223
MANUF	Fabricación de sustancias y productos químicos	2016	277.79086867312344
MANUF	Fabricación de sustancias y productos químicos	2017	285.1009810992469
MANUF	Fabricación de sustancias y productos químicos	2018	263.97738582342265
MANUF	Fabricación de sustancias y productos químicos	2019	243.48482575703133
MANUF	Fabricación de sustancias y productos químicos	2020	244.73668488198481
MANUF	Fabricación de sustancias y productos químicos	2021	251.05891679651427
MANUF	Fabricación de productos de caucho y plástico	2004	26.55512021306699
MANUF	Fabricación de productos de caucho y plástico	2005	28.878035823631134
MANUF	Fabricación de productos de caucho y plástico	2006	30.717579369937866
MANUF	Fabricación de productos de caucho y plástico	2007	34.65520960675511
MANUF	Fabricación de productos de caucho y plástico	2008	31.760649721181142
MANUF	Fabricación de productos de caucho y plástico	2009	31.941847589488347
MANUF	Fabricación de productos de caucho y plástico	2010	38.64387890440714
MANUF	Fabricación de productos de caucho y plástico	2011	39.500141823982716
MANUF	Fabricación de productos de caucho y plástico	2012	39.612722102321165
MANUF	Fabricación de productos de caucho y plástico	2013	39.873416714868846
MANUF	Fabricación de productos de caucho y plástico	2014	39.573697509549376
MANUF	Fabricación de productos de caucho y plástico	2015	43.222522476437554
MANUF	Fabricación de productos de caucho y plástico	2016	38.18762774541763
MANUF	Fabricación de productos de caucho y plástico	2017	38.44931635986035
MANUF	Fabricación de productos de caucho y plástico	2018	35.885632837896836
MANUF	Fabricación de productos de caucho y plástico	2019	33.97731701953797
MANUF	Fabricación de productos de caucho y plástico	2020	34.17554559585229
MANUF	Fabricación de productos de caucho y plástico	2021	40.431976945385124
MANUF	Fabricación de productos minerales no metálicos	2004	37.77597481815538
MANUF	Fabricación de productos minerales no metálicos	2005	44.448909211974446
MANUF	Fabricación de productos minerales no metálicos	2006	58.53214134575801
MANUF	Fabricación de productos minerales no metálicos	2007	60.84919081670153
MANUF	Fabricación de productos minerales no metálicos	2008	66.65677856545472
MANUF	Fabricación de productos minerales no metálicos	2009	60.11097553371777
MANUF	Fabricación de productos minerales no metálicos	2010	71.30384588603881
MANUF	Fabricación de productos minerales no metálicos	2011	80.80269802109422
MANUF	Fabricación de productos minerales no metálicos	2012	79.15036295596626
MANUF	Fabricación de productos minerales no metálicos	2013	86.27811130790465
MANUF	Fabricación de productos minerales no metálicos	2014	81.3352003356202
MANUF	Fabricación de productos minerales no metálicos	2015	84.7411072354107
MANUF	Fabricación de productos minerales no metálicos	2016	80.58107923318887
MANUF	Fabricación de productos minerales no metálicos	2017	88.27365770567856
MANUF	Fabricación de productos minerales no metálicos	2018	94.95144203935246
MANUF	Fabricación de productos minerales no metálicos	2019	86.06012461521884
MANUF	Fabricación de productos minerales no metálicos	2020	77.20628819507218
MANUF	Fabricación de productos minerales no metálicos	2021	105.20259151864309
MANUF	Fabricación de metales comunes	2004	33.40620826838767
MANUF	Fabricación de metales comunes	2005	35.49449271161255
MANUF	Fabricación de metales comunes	2006	37.65297679900718
MANUF	Fabricación de metales comunes	2007	42.67156576815737
MANUF	Fabricación de metales comunes	2008	51.31957302001247
MANUF	Fabricación de metales comunes	2009	45.84876503657783
MANUF	Fabricación de metales comunes	2010	61.2383438206265
MANUF	Fabricación de metales comunes	2011	71.93881778272572
MANUF	Fabricación de metales comunes	2012	66.92800320167261
MANUF	Fabricación de metales comunes	2013	69.65661551618395
MANUF	Fabricación de metales comunes	2014	66.56275193000228
MANUF	Fabricación de metales comunes	2015	58.2740142469021
MANUF	Fabricación de metales comunes	2016	52.467293790366476
MANUF	Fabricación de metales comunes	2017	68.93656892818291
MANUF	Fabricación de metales comunes	2018	78.84716009452616
MANUF	Fabricación de metales comunes	2019	75.80589846612094
MANUF	Fabricación de metales comunes	2020	55.93772267465867
MANUF	Fabricación de metales comunes	2021	77.11564789561679
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2004	51.23552258986113
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2005	55.84092612622271
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2006	63.90811611140977
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2007	74.50598943376487
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2008	79.2326634676495
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2009	66.62071979180627
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2010	77.67659897189445
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2011	91.15220797261541
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2012	86.81803408382821
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2013	81.09949131536015
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2014	81.54252608268855
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2015	79.96526946023003
MANUF	Fabricación de productos elaborados de metal, excepto maquinaria y equipo	2016	69.94589057346997
