anio	departamento	letra_desc	caes_1	puestos
2021	Nogoyá	CONSTRUCCIÓN	CONST	85
2021	Nogoyá	ENSEÑANZA	ENSESALUD	676
2021	Nogoyá	EXPLOTACION DE MINAS Y CANTERAS	PRIM	3
2021	Nogoyá	INDUSTRIA MANUFACTURERA	MANUF	821
2021	Nogoyá	INFORMACIÓN Y COMUNICACIONES	SERVEMP	43
2021	Nogoyá	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	77
2021	Nogoyá	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	235
2021	Nogoyá	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	10
2021	Nogoyá	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	49
2021	Nogoyá	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	113
2021	Nogoyá	SERVICIOS INMOBILIARIOS	SERVEMP	28
2021	Nogoyá	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	50
2021	Nogoyá	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	4
2021	Nogoyá	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	55
2021	Paraná	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	2032
2021	Paraná	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	42320
2021	Paraná	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1655
2021	Paraná	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	10247
2021	Paraná	CONSTRUCCIÓN	CONST	2602
2021	Paraná	ENSEÑANZA	ENSESALUD	9232
2021	Paraná	EXPLOTACION DE MINAS Y CANTERAS	PRIM	183
2021	Paraná	INDUSTRIA MANUFACTURERA	MANUF	8566
2021	Paraná	INFORMACIÓN Y COMUNICACIONES	SERVEMP	1366
2021	Paraná	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	2032
2021	Paraná	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	2854
2021	Paraná	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	729
2021	Paraná	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	931
2021	Paraná	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	3160
2021	Paraná	SERVICIOS INMOBILIARIOS	SERVEMP	206
2021	Paraná	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	828
2021	Paraná	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	130
2021	Paraná	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	696
2021	San Salvador	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	36
2021	San Salvador	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1476
2021	San Salvador	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	470
2021	San Salvador	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	283
2021	San Salvador	CONSTRUCCIÓN	CONST	119
2021	San Salvador	ENSEÑANZA	ENSESALUD	106
2021	San Salvador	EXPLOTACION DE MINAS Y CANTERAS	PRIM	-99
2021	San Salvador	INDUSTRIA MANUFACTURERA	MANUF	580
2021	San Salvador	INFORMACIÓN Y COMUNICACIONES	SERVEMP	38
2021	San Salvador	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	58
2021	San Salvador	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	119
2021	San Salvador	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	5
2021	San Salvador	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	16
2021	San Salvador	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	27
2021	San Salvador	SERVICIOS INMOBILIARIOS	SERVEMP	6
2021	San Salvador	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	37
2021	San Salvador	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2021	San Salvador	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	22
2021	Tala	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	49
2021	Tala	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3049
2021	Tala	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	460
2021	Tala	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	358
2021	Tala	CONSTRUCCIÓN	CONST	61
2021	Tala	ENSEÑANZA	ENSESALUD	149
2021	Tala	EXPLOTACION DE MINAS Y CANTERAS	PRIM	9
2021	Tala	INDUSTRIA MANUFACTURERA	MANUF	249
2021	Tala	INFORMACIÓN Y COMUNICACIONES	SERVEMP	44
2021	Tala	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	46
2021	Tala	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	93
2021	Tala	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	8
2021	Tala	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	28
2021	Tala	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	134
2021	Tala	SERVICIOS INMOBILIARIOS	SERVEMP	24
2021	Tala	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	38
2021	Tala	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	14
2021	Tala	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	27
2021	Uruguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	352
2021	Uruguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	8352
2021	Uruguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	719
2021	Uruguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2345
2021	Uruguay	CONSTRUCCIÓN	CONST	764
2021	Uruguay	ENSEÑANZA	ENSESALUD	3057
2021	Uruguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	70
2021	Uruguay	INDUSTRIA MANUFACTURERA	MANUF	3838
2021	Uruguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	394
2021	Uruguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	539
2021	Uruguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	893
2021	Uruguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	84
2021	Uruguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	280
2021	Uruguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	533
2021	Uruguay	SERVICIOS INMOBILIARIOS	SERVEMP	47
2021	Uruguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	258
2021	Uruguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	12
2021	Uruguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	136
2021	Victoria	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	70
2021	Victoria	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3685
2021	Victoria	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	472
2021	Victoria	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	817
2021	Victoria	CONSTRUCCIÓN	CONST	169
2021	Victoria	ENSEÑANZA	ENSESALUD	471
2021	Victoria	EXPLOTACION DE MINAS Y CANTERAS	PRIM	17
2021	Victoria	INDUSTRIA MANUFACTURERA	MANUF	616
2021	Victoria	INFORMACIÓN Y COMUNICACIONES	SERVEMP	75
2021	Victoria	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	76
2021	Victoria	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	168
2021	Victoria	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	330
2021	Victoria	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	239
2021	Victoria	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	103
2021	Victoria	SERVICIOS INMOBILIARIOS	SERVEMP	20
2021	Victoria	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	57
2021	Victoria	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	-90
2021	Victoria	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	31
2021	Villaguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	106
2021	Villaguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4530
2021	Villaguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	905
2021	Villaguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	893
2021	Villaguay	CONSTRUCCIÓN	CONST	339
2021	Villaguay	ENSEÑANZA	ENSESALUD	455
2021	Villaguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	8
2021	Villaguay	INDUSTRIA MANUFACTURERA	MANUF	510
2021	Villaguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	93
2021	Villaguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	88
2021	Villaguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	190
2021	Villaguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	15
2021	Villaguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	63
2021	Villaguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	105
2021	Villaguay	SERVICIOS INMOBILIARIOS	SERVEMP	27
2021	Villaguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	52
2021	Villaguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	10
2021	Villaguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	32
2022	Colón	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	152
2022	Colón	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5312
2022	Colón	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	974
2022	Colón	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1668
2022	Colón	CONSTRUCCIÓN	CONST	207
2022	Colón	ENSEÑANZA	ENSESALUD	558
2022	Colón	EXPLOTACION DE MINAS Y CANTERAS	PRIM	102
2022	Colón	INDUSTRIA MANUFACTURERA	MANUF	3502
2022	Colón	INFORMACIÓN Y COMUNICACIONES	SERVEMP	149
2022	Colón	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	153
2022	Colón	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	630
2022	Colón	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	78
2022	Colón	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	566
2022	Colón	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	349
2022	Colón	SERVICIOS INMOBILIARIOS	SERVEMP	22
2022	Colón	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	107
2022	Colón	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	13
2022	Colón	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	19
2022	Concordia	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	771
2022	Concordia	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	15129
2022	Concordia	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	3707
2022	Concordia	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	4075
2022	Concordia	CONSTRUCCIÓN	CONST	1600
2022	Concordia	ENSEÑANZA	ENSESALUD	2714
2022	Concordia	EXPLOTACION DE MINAS Y CANTERAS	PRIM	91
2022	Concordia	INDUSTRIA MANUFACTURERA	MANUF	3185
2022	Concordia	INFORMACIÓN Y COMUNICACIONES	SERVEMP	376
2022	Concordia	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	655
2022	Concordia	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	1042
2022	Concordia	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	101
2022	Concordia	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	551
2022	Concordia	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	616
2022	Concordia	SERVICIOS INMOBILIARIOS	SERVEMP	103
2022	Concordia	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	376
2022	Concordia	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	190
2022	Concordia	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	229
2022	Diamante	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	81
2022	Diamante	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4750
2022	Diamante	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	574
2022	Diamante	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1160
2022	Diamante	CONSTRUCCIÓN	CONST	208
2022	Diamante	ENSEÑANZA	ENSESALUD	1336
2022	Diamante	EXPLOTACION DE MINAS Y CANTERAS	PRIM	27
2022	Diamante	INDUSTRIA MANUFACTURERA	MANUF	1503
2022	Diamante	INFORMACIÓN Y COMUNICACIONES	SERVEMP	94
2022	Diamante	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	104
2022	Diamante	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	338
2022	Diamante	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	27
2022	Diamante	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	93
2022	Diamante	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	416
2022	Diamante	SERVICIOS INMOBILIARIOS	SERVEMP	18
2022	Diamante	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	95
2022	Diamante	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	57
2022	Diamante	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	26
2022	Federación	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	105
2022	Federación	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5008
2022	Federación	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1334
2022	Federación	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1488
2022	Federación	CONSTRUCCIÓN	CONST	195
2022	Federación	ENSEÑANZA	ENSESALUD	936
2022	Federación	EXPLOTACION DE MINAS Y CANTERAS	PRIM	16
2022	Federación	INDUSTRIA MANUFACTURERA	MANUF	1653
2022	Federación	INFORMACIÓN Y COMUNICACIONES	SERVEMP	134
2022	Federación	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	130
2022	Federación	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	237
2022	Federación	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	20
2022	Federación	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	501
2022	Federación	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	195
2022	Federación	SERVICIOS INMOBILIARIOS	SERVEMP	24
2022	Federación	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	110
2022	Federación	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	11
2022	Federación	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	80
2022	Federal	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	36
2022	Federal	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3528
2022	Federal	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	771
2022	Federal	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	373
2022	Federal	CONSTRUCCIÓN	CONST	191
2022	Federal	ENSEÑANZA	ENSESALUD	209
2022	Federal	EXPLOTACION DE MINAS Y CANTERAS	PRIM	8
2022	Federal	INDUSTRIA MANUFACTURERA	MANUF	109
2022	Federal	INFORMACIÓN Y COMUNICACIONES	SERVEMP	17
2022	Federal	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	39
2022	Federal	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	87
2022	Federal	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	11
2022	Federal	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	26
2022	Federal	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	87
2022	Federal	SERVICIOS INMOBILIARIOS	SERVEMP	17
2022	Federal	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	45
2022	Federal	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2022	Federal	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	6
2022	Feliciano	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	22
2022	Feliciano	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1836
2022	Feliciano	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	421
2022	Feliciano	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	133
2022	Feliciano	CONSTRUCCIÓN	CONST	94
2022	Feliciano	ENSEÑANZA	ENSESALUD	158
2022	Feliciano	EXPLOTACION DE MINAS Y CANTERAS	PRIM	-99
2022	Feliciano	INDUSTRIA MANUFACTURERA	MANUF	69
2022	Feliciano	INFORMACIÓN Y COMUNICACIONES	SERVEMP	5
2022	Feliciano	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	29
2022	Feliciano	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	26
2022	Feliciano	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	-99
2022	Feliciano	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	34
2022	Feliciano	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	18
2022	Feliciano	SERVICIOS INMOBILIARIOS	SERVEMP	13
2022	Feliciano	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	18
2022	Feliciano	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2022	Feliciano	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	4
2022	Gualeguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	108
2022	Gualeguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4930
2022	Gualeguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1011
2022	Gualeguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1212
2022	Gualeguay	CONSTRUCCIÓN	CONST	406
2022	Gualeguay	ENSEÑANZA	ENSESALUD	709
2022	Gualeguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	18
2022	Gualeguay	INDUSTRIA MANUFACTURERA	MANUF	1792
2022	Gualeguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	100
2022	Gualeguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	116
2022	Gualeguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	302
2022	Gualeguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	24
2022	Gualeguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	120
2022	Gualeguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	126
2022	Gualeguay	SERVICIOS INMOBILIARIOS	SERVEMP	47
2022	Gualeguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	99
2022	Gualeguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	45
2022	Gualeguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	32
2022	Gualeguaychú	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	549
2022	Gualeguaychú	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	9985
2022	Gualeguaychú	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1418
2022	Gualeguaychú	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2940
2022	Gualeguaychú	CONSTRUCCIÓN	CONST	706
2022	Gualeguaychú	ENSEÑANZA	ENSESALUD	2286
2022	Gualeguaychú	EXPLOTACION DE MINAS Y CANTERAS	PRIM	64
2022	Gualeguaychú	INDUSTRIA MANUFACTURERA	MANUF	3584
2022	Gualeguaychú	INFORMACIÓN Y COMUNICACIONES	SERVEMP	370
2022	Gualeguaychú	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	408
2022	Gualeguaychú	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	914
2022	Gualeguaychú	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	214
2022	Gualeguaychú	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	487
2022	Gualeguaychú	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	529
2022	Gualeguaychú	SERVICIOS INMOBILIARIOS	SERVEMP	112
2022	Gualeguaychú	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	309
2022	Gualeguaychú	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	41
