fecha,clae2,w_median
2015-07-01,27,13312
2015-07-01,28,13024
2015-07-01,29,19614
2015-07-01,30,12033
2015-07-01,31,10629
2015-07-01,32,12081
2015-07-01,33,13993
2015-07-01,35,26176
2015-07-01,36,16033
2015-07-01,37,14000
2015-07-01,38,20419
2015-07-01,39,14485
2015-07-01,41,6374
2015-07-01,42,12234
2015-07-01,43,8476
2015-07-01,45,12048
2015-07-01,46,13254
2015-07-01,47,12621
2015-07-01,49,17261
2015-07-01,50,31146
2015-07-01,51,24786
2015-07-01,52,14275
2015-07-01,53,16031
2015-07-01,55,11077
2015-07-01,56,6320
2015-07-01,58,15000
2015-07-01,59,10991
2015-07-01,60,20979
2015-07-01,61,21334
2015-07-01,62,15813
2015-07-01,63,16781
2015-07-01,64,22599
2015-07-01,65,16727
2015-07-01,66,13328
2015-07-01,68,10803
2015-07-01,69,9682
2015-07-01,70,11528
2015-07-01,71,10350
2015-07-01,72,14178
2015-07-01,73,12503
2015-07-01,74,9481
2015-07-01,75,6802
2015-07-01,77,13178
2015-07-01,78,9339
2015-07-01,79,12957
2015-07-01,80,10752
2015-07-01,81,7266
2015-07-01,82,9872
2015-07-01,85,7479
2015-07-01,86,11683
2015-07-01,87,8949
2015-07-01,88,8868
2015-07-01,90,7412
2015-07-01,91,9972
2015-07-01,92,12805
2015-07-01,93,9226
2015-07-01,94,12070
2015-07-01,95,11102
2015-07-01,96,7305
2015-07-01,999,12690
2015-08-01,1,6616
2015-08-01,2,6000
2015-08-01,3,14523
2015-08-01,5,17620
2015-08-01,6,50631
2015-08-01,7,29490
2015-08-01,8,12136
2015-08-01,9,45516
2015-08-01,10,13319
2015-08-01,11,16324
2015-08-01,12,20829
2015-08-01,13,11038
2015-08-01,14,9979
2015-08-01,15,11156
2015-08-01,16,8110
2015-08-01,17,15000
2015-08-01,18,11804
2015-08-01,19,24538
2015-08-01,20,17080
2015-08-01,21,22799
2015-08-01,22,13200
2015-08-01,23,14035
2015-08-01,24,18288
2015-08-01,25,10174
2015-08-01,26,17892
2015-08-01,27,12490
2015-08-01,28,12300
2015-08-01,29,19273
2015-08-01,30,11440
2015-08-01,31,10036
2015-08-01,32,11275
2015-08-01,33,13608
2015-08-01,35,24941
2015-08-01,36,16120
2015-08-01,37,13750
2015-08-01,38,20278
2015-08-01,39,14993
2015-08-01,41,6499
2015-08-01,42,12210
2015-08-01,43,8483
2015-08-01,45,11429
2015-08-01,46,12141
2015-08-01,47,11490
2015-08-01,49,17256
2015-08-01,50,33028
2015-08-01,51,24339
2015-08-01,52,13866
2015-08-01,53,16273
2015-08-01,55,11944
2015-08-01,56,6454
2015-08-01,58,14500
2015-08-01,59,11064
2015-08-01,60,19659
2015-08-01,61,21751
2015-08-01,62,15617
2015-08-01,63,15976
2015-08-01,64,22936
2015-08-01,65,17020
2015-08-01,66,12083
2015-08-01,68,10791
2015-08-01,69,9415
2015-08-01,70,11185
2015-08-01,71,10386
2015-08-01,72,14408
2015-08-01,73,11870
2015-08-01,74,9638
2015-08-01,75,6325
2015-08-01,77,12439
2015-08-01,78,6789
2015-08-01,79,12899
2015-08-01,80,10817
2015-08-01,81,7684
2015-08-01,82,8881
2015-08-01,85,7714
2015-08-01,86,12700
2015-08-01,87,10018
2015-08-01,88,9857
2015-08-01,90,6616
2015-08-01,91,9986
2015-08-01,92,13212
2015-08-01,93,9403
2015-08-01,94,12267
2015-08-01,95,10841
2015-08-01,96,7145
2015-08-01,999,11558
2015-09-01,1,6668
2015-09-01,2,6160
2015-09-01,3,14771
2015-09-01,5,17157
2015-09-01,6,50934
2015-09-01,7,30620
2015-09-01,8,12814
2015-09-01,9,45025
2015-09-01,10,13745
2015-09-01,11,17037
2015-09-01,12,21464
2015-09-01,13,11255
2015-09-01,14,10270
2015-09-01,15,11715
2015-09-01,16,8541
2015-09-01,17,15662
2015-09-01,18,13038
2015-09-01,19,24619
2015-09-01,20,17818
2015-09-01,21,23215
2015-09-01,22,14085
2015-09-01,23,14286
2015-09-01,24,18647
2015-09-01,25,10592
2015-09-01,26,20092
2015-09-01,27,13231
2015-09-01,28,12887
2015-09-01,29,19300
2015-09-01,30,12000
2015-09-01,31,10564
2015-09-01,32,12253
2015-09-01,33,13951
2015-09-01,35,28199
2015-09-01,36,16902
2015-09-01,37,14312
2015-09-01,38,19782
2015-09-01,39,14919
2015-09-01,41,6762
2015-09-01,42,12711
2015-09-01,43,8852
2015-09-01,45,12203
2015-09-01,46,13452
2015-09-01,47,12730
2015-09-01,49,17217
2015-09-01,50,33123
2015-09-01,51,25032
2015-09-01,52,14278
2015-09-01,53,16204
2015-09-01,55,12167
2015-09-01,56,6458
2015-09-01,58,15081
2015-09-01,59,12000
2015-09-01,60,19394
2015-09-01,61,25199
2015-09-01,62,16236
2015-09-01,63,16874
2015-09-01,64,23465
2015-09-01,65,17508
2015-09-01,66,13592
2015-09-01,68,11160
2015-09-01,69,9915
2015-09-01,70,12134
2015-09-01,71,10808
2015-09-01,72,14761
2015-09-01,73,12726
2015-09-01,74,9617
2015-09-01,75,6852
2015-09-01,77,13599
2015-09-01,78,9205
2015-09-01,79,12933
2015-09-01,80,10722
2015-09-01,81,8178
2015-09-01,82,9746
2015-09-01,85,7808
2015-09-01,86,12676
2015-09-01,87,9708
2015-09-01,88,9857
2015-09-01,90,6720
2015-09-01,91,10377
2015-09-01,92,13215
2015-09-01,93,9541
2015-09-01,94,12544
2015-09-01,95,11241
2015-09-01,96,7605
2015-09-01,999,12909
2015-10-01,1,7020
2015-10-01,2,6360
2015-10-01,3,15375
2015-10-01,5,17290
2015-10-01,6,50444
2015-10-01,7,33588
2015-10-01,8,12706
2015-10-01,9,45450
2015-10-01,10,13796
2015-10-01,11,17553
2015-10-01,12,21257
2015-10-01,13,11836
2015-10-01,14,10969
2015-10-01,15,11739
2015-10-01,16,8716
2015-10-01,17,15810
2015-10-01,18,12894
2015-10-01,19,25560
2015-10-01,20,18317
2015-10-01,21,23473
2015-10-01,22,14194
2015-10-01,23,14678
2015-10-01,24,20000
2015-10-01,25,10630
2015-10-01,26,20294
2015-10-01,27,13049
2015-10-01,28,12794
2015-10-01,29,19521
2015-10-01,30,11830
2015-10-01,31,10749
2015-10-01,32,11792
2015-10-01,33,13721
2015-10-01,35,26782
2015-10-01,36,16969
2015-10-01,37,14004
2015-10-01,38,20760
2015-10-01,39,15194
2015-10-01,41,6811
2015-10-01,42,12974
2015-10-01,43,8894
2015-10-01,45,11803
2015-10-01,46,12293
2015-10-01,47,11597
2015-10-01,49,17431
2015-10-01,50,33856
2015-10-01,51,24496
2015-10-01,52,14028
2015-10-01,53,16077
2015-10-01,55,12220
2015-10-01,56,6547
2015-10-01,58,15000
2015-10-01,59,13266
2015-10-01,60,22012
2015-10-01,61,21051
2015-10-01,62,16632
2015-10-01,63,16760
2015-10-01,64,24844
2015-10-01,65,18147
2015-10-01,66,12218
2015-10-01,68,11019
2015-10-01,69,9770
2015-10-01,70,11322
2015-10-01,71,10707
2015-10-01,72,14936
2015-10-01,73,12150
2015-10-01,74,9932
2015-10-01,75,6404
2015-10-01,77,12888
2015-10-01,78,7047
2015-10-01,79,12954
2015-10-01,80,10861
2015-10-01,81,8272
2015-10-01,82,8960
2015-10-01,85,7818
2015-10-01,86,12532
2015-10-01,87,9708
2015-10-01,88,9830
2015-10-01,90,6400
2015-10-01,91,10641
2015-10-01,92,13646
2015-10-01,93,9570
2015-10-01,94,12668
2015-10-01,95,10790
2015-10-01,96,7470
2015-10-01,999,11604
2015-11-01,1,8440
2015-11-01,2,6969
2015-11-01,3,15206
2015-11-01,5,17158
2015-11-01,6,51688
2015-11-01,7,33002
2015-11-01,8,13291
2015-11-01,9,44987
2015-11-01,10,14145
2015-11-01,11,18022
2015-11-01,12,23097
2015-11-01,13,11860
2015-11-01,14,10878
2015-11-01,15,11816
2015-11-01,16,8519
2015-11-01,17,16206
2015-11-01,18,12820
2015-11-01,19,26175
2015-11-01,20,18343
2015-11-01,21,24321
2015-11-01,22,14259
2015-11-01,23,14875
2015-11-01,24,19296
2015-11-01,25,10305
2015-11-01,26,22229
2015-11-01,27,12882
2015-11-01,28,12574
2015-11-01,29,19522
2015-11-01,30,12075
2015-11-01,31,10406
2015-11-01,32,11982
2015-11-01,33,13727
2015-11-01,35,26581
2015-11-01,36,17251
2015-11-01,37,14593
2015-11-01,38,20730
2015-11-01,39,15842
2015-11-01,41,6762
2015-11-01,42,12882
2015-11-01,43,8631
2015-11-01,45,12294
2015-11-01,46,13136
2015-11-01,47,12410
2015-11-01,49,17759
2015-11-01,50,32755
2015-11-01,51,25315
2015-11-01,52,14585
2015-11-01,53,17450
2015-11-01,55,12310
2015-11-01,56,6602
2015-11-01,58,15361
2015-11-01,59,13190
2015-11-01,60,21875
2015-11-01,61,22275
2015-11-01,62,16800
2015-11-01,63,16947
2015-11-01,64,30098
2015-11-01,65,18362
2015-11-01,66,13071
2015-11-01,68,11597
2015-11-01,69,10204
2015-11-01,70,12048
2015-11-01,71,10843
2015-11-01,72,15979
2015-11-01,73,12671
2015-11-01,74,10183
2015-11-01,75,7200
2015-11-01,77,13147
2015-11-01,78,7042
2015-11-01,79,12996
2015-11-01,80,10812
2015-11-01,81,8266
2015-11-01,82,9522
2015-11-01,85,7905
2015-11-01,86,13330
2015-11-01,87,10456
2015-11-01,88,10251
2015-11-01,90,6223
2015-11-01,91,10629
2015-11-01,92,13602
2015-11-01,93,9782
2015-11-01,94,12774
2015-11-01,95,11259
2015-11-01,96,7770
2015-11-01,999,12394
2015-12-01,1,11981
2015-12-01,2,10757
2015-12-01,3,22639
2015-12-01,5,23119
2015-12-01,6,81320
2015-12-01,7,50700
2015-12-01,8,20889
2015-12-01,9,67479
2015-12-01,10,22136
2015-12-01,11,27435
2015-12-01,12,32217
2015-12-01,13,19389
2015-12-01,14,17607
2015-12-01,15,20872
2015-12-01,16,13708
2015-12-01,17,25704
2015-12-01,18,19639
2015-12-01,19,39808
2015-12-01,20,28587
2015-12-01,21,37801
2015-12-01,22,22914
2015-12-01,23,23524
2015-12-01,24,30808
2015-12-01,25,16751
2015-12-01,26,33068
2015-12-01,27,20815
2015-12-01,28,20646
2015-12-01,29,33699
2015-12-01,30,18601
2015-12-01,31,16989
2015-12-01,32,18647
2015-12-01,33,21426
2015-12-01,35,39208
2015-12-01,36,26910
2015-12-01,37,21467
2015-12-01,38,30661
2015-12-01,39,23917
2015-12-01,41,9558
2015-12-01,42,19461
2015-12-01,43,13114
2015-12-01,45,18646
2015-12-01,46,19776
2015-12-01,47,18632
2015-12-01,49,25798
2015-12-01,50,46883
2015-12-01,51,37269
2015-12-01,52,21279
2015-12-01,53,23385
2015-12-01,55,17712
2015-12-01,56,9544
2015-12-01,58,23763
2015-12-01,59,19593
2015-12-01,60,34870
2015-12-01,61,32236
2015-12-01,62,25488
2015-12-01,63,26603
2015-12-01,64,35525
2015-12-01,65,28409
2015-12-01,66,19606
2015-12-01,68,17142
2015-12-01,69,14735
2015-12-01,70,17902
2015-12-01,71,16179
2015-12-01,72,24181
2015-12-01,73,18776
2015-12-01,74,14798
2015-12-01,75,10360
2015-12-01,77,19352
2015-12-01,78,12036
2015-12-01,79,19105
2015-12-01,80,15031
2015-12-01,81,11413
2015-12-01,82,14185
2015-12-01,85,11444
2015-12-01,86,20061
2015-12-01,87,15825
2015-12-01,88,15190
2015-12-01,90,10586
2015-12-01,91,15870
2015-12-01,92,21873
2015-12-01,93,13936
2015-12-01,94,19725
2015-12-01,95,16574
2015-12-01,96,11146
2015-12-01,999,18640
2016-01-01,1,8294
2016-01-01,2,7258
2016-01-01,3,13698
2016-01-01,5,16101
2016-01-01,6,57212
2016-01-01,7,39016
2016-01-01,8,13667
2016-01-01,9,47292
2016-01-01,10,14500
2016-01-01,11,18944
2016-01-01,12,24096
2016-01-01,13,12017
2016-01-01,14,11169
2016-01-01,15,12320
2016-01-01,16,8739
2016-01-01,17,16762
2016-01-01,18,13194
2016-01-01,19,27125
2016-01-01,20,19724
2016-01-01,21,26056
2016-01-01,22,14781
2016-01-01,23,15541
2016-01-01,24,20611
2016-01-01,25,10421
2016-01-01,26,15000
2016-01-01,27,13041
2016-01-01,28,12966
2016-01-01,29,19212
2016-01-01,30,12270
2016-01-01,31,11212
2016-01-01,32,12595
2016-01-01,33,14472
2016-01-01,35,32191
2016-01-01,36,19227
2016-01-01,37,15063
2016-01-01,38,21515
2016-01-01,39,16250
2016-01-01,41,6310
2016-01-01,42,12818
2016-01-01,43,8685
2016-01-01,45,12785
2016-01-01,46,13633
2016-01-01,47,12592
2016-01-01,49,18719
2016-01-01,50,33775
2016-01-01,51,25868
2016-01-01,52,15000
2016-01-01,53,17486
2016-01-01,55,12151
2016-01-01,56,6868
2016-01-01,58,16686
2016-01-01,59,13509
2016-01-01,60,24144
2016-01-01,61,25651
2016-01-01,62,18000
2016-01-01,63,18842
2016-01-01,64,31660
2016-01-01,65,19732
2016-01-01,66,13664
2016-01-01,68,11768
2016-01-01,69,11044
2016-01-01,70,12519
2016-01-01,71,11703
2016-01-01,72,16998
2016-01-01,73,13424
2016-01-01,74,11348
2016-01-01,75,7405
2016-01-01,77,13301
2016-01-01,78,9845
2016-01-01,79,13049
2016-01-01,80,11705
2016-01-01,81,8149
2016-01-01,82,9930
2016-01-01,85,8283
2016-01-01,86,13846
2016-01-01,87,10671
2016-01-01,88,10948
2016-01-01,90,8469
2016-01-01,91,11177
2016-01-01,92,14371
2016-01-01,93,10500
2016-01-01,94,13712
2016-01-01,95,11534
2016-01-01,96,8058
2016-01-01,999,12960
2016-02-01,1,8448
2016-02-01,2,7416
2016-02-01,3,14044
2016-02-01,5,16109
2016-02-01,6,64818
2016-02-01,7,37394
2016-02-01,8,13440
2016-02-01,9,46278
2016-02-01,10,14575
2016-02-01,11,18313
2016-02-01,12,21643
2016-02-01,13,12129
2016-02-01,14,11162
2016-02-01,15,13427
2016-02-01,16,9354
2016-02-01,17,17163
2016-02-01,18,13143
2016-02-01,19,27568
2016-02-01,20,19620
2016-02-01,21,24830
2016-02-01,22,15018
2016-02-01,23,15262
2016-02-01,24,20793
2016-02-01,25,12004
2016-02-01,26,19019
2016-02-01,27,14026
2016-02-01,28,14378
2016-02-01,29,21506
2016-02-01,30,12968
2016-02-01,31,11543
2016-02-01,32,13077
2016-02-01,33,14657
2016-02-01,35,29574
2016-02-01,36,18453
2016-02-01,37,15371
2016-02-01,38,22286
2016-02-01,39,17180
2016-02-01,41,6570
2016-02-01,42,13066
2016-02-01,43,8852
2016-02-01,45,13015
2016-02-01,46,13669
2016-02-01,47,12691
2016-02-01,49,19032
2016-02-01,50,32292
2016-02-01,51,38554
2016-02-01,52,15236
2016-02-01,53,18547
2016-02-01,55,12544
2016-02-01,56,6812
2016-02-01,58,16000
2016-02-01,59,13454
2016-02-01,60,24039
2016-02-01,61,27873
2016-02-01,62,18073
2016-02-01,63,18148
2016-02-01,64,28554
2016-02-01,65,19283
2016-02-01,66,13545
2016-02-01,68,11651
2016-02-01,69,10920
2016-02-01,70,12576
2016-02-01,71,11822
2016-02-01,72,17165
2016-02-01,73,13395
2016-02-01,74,11680
2016-02-01,75,7182
2016-02-01,77,13609
2016-02-01,78,10886
2016-02-01,79,13254
2016-02-01,80,11741
2016-02-01,81,8470
2016-02-01,82,10118
2016-02-01,85,8079
2016-02-01,86,14220
2016-02-01,87,11111
2016-02-01,88,10709
2016-02-01,90,6173
2016-02-01,91,11200
2016-02-01,92,14872
2016-02-01,93,10688
2016-02-01,94,13636
2016-02-01,95,11569
2016-02-01,96,8190
2016-02-01,999,13009
2016-03-01,1,8301
2016-03-01,2,7552
2016-03-01,3,14022
2016-03-01,5,16211
2016-03-01,6,66160
2016-03-01,7,35962
2016-03-01,8,13909
2016-03-01,9,44163
2016-03-01,10,15083
2016-03-01,11,18480
2016-03-01,12,20885
2016-03-01,13,12893
2016-03-01,14,11582
2016-03-01,15,13550
2016-03-01,16,9863
2016-03-01,17,17292
2016-03-01,18,13465
2016-03-01,19,30344
2016-03-01,20,20332
2016-03-01,21,25148
2016-03-01,22,15474
2016-03-01,23,15826
2016-03-01,24,19447
2016-03-01,25,11119
2016-03-01,26,19721
2016-03-01,27,13599
2016-03-01,28,13451
2016-03-01,29,22659
2016-03-01,30,13004
2016-03-01,31,11917
2016-03-01,32,13007
2016-03-01,33,15014
2016-03-01,35,33096
2016-03-01,36,19629
2016-03-01,37,15969
2016-03-01,38,24215
2016-03-01,39,17284
2016-03-01,41,6972
2016-03-01,42,13812
2016-03-01,43,9222
2016-03-01,45,13191
2016-03-01,46,14071
2016-03-01,47,13187
2016-03-01,49,19057
2016-03-01,50,33604
2016-03-01,51,35904
2016-03-01,52,15614
2016-03-01,53,18859
2016-03-01,55,12957
2016-03-01,56,7035
2016-03-01,58,16255
2016-03-01,59,13940
2016-03-01,60,22707
2016-03-01,61,30585
2016-03-01,62,19000
2016-03-01,63,19405
2016-03-01,64,26556
2016-03-01,65,19527
2016-03-01,66,14187
2016-03-01,68,11894
2016-03-01,69,11038
2016-03-01,70,13078
2016-03-01,71,12000
2016-03-01,72,17832
2016-03-01,73,13813
2016-03-01,74,11309
2016-03-01,75,7589
2016-03-01,77,13833
2016-03-01,78,10850
2016-03-01,79,13581
2016-03-01,80,11712
2016-03-01,81,8702
2016-03-01,82,10027
2016-03-01,85,9627
2016-03-01,86,14031
2016-03-01,87,11107
2016-03-01,88,11118
2016-03-01,90,6298
2016-03-01,91,11914
2016-03-01,92,14144
2016-03-01,93,10943
2016-03-01,94,14145
2016-03-01,95,11672
2016-03-01,96,8328
2016-03-01,999,13595
2016-04-01,1,8368
2016-04-01,2,7576
2016-04-01,3,15792
2016-04-01,5,16268
2016-04-01,6,61370
2016-04-01,7,38958
2016-04-01,8,14428
2016-04-01,9,47642
2016-04-01,10,15651
2016-04-01,11,19746
2016-04-01,12,20754
2016-04-01,13,13143
2016-04-01,14,12647
2016-04-01,15,13411
2016-04-01,16,9446
2016-04-01,17,19477
2016-04-01,18,16098
2016-04-01,19,26913
2016-04-01,20,20713
2016-04-01,21,25731
2016-04-01,22,16043
2016-04-01,23,16818
2016-04-01,24,22211
2016-04-01,25,11127
2016-04-01,26,20561
2016-04-01,27,14006
2016-04-01,28,13864
2016-04-01,29,21721
2016-04-01,30,13160
2016-04-01,31,11781
2016-04-01,32,13961
2016-04-01,33,15380
2016-04-01,35,30765
2016-04-01,36,20749
2016-04-01,37,16792
2016-04-01,38,23760
2016-04-01,39,18581
2016-04-01,41,7799
2016-04-01,42,15101
2016-04-01,43,10188
2016-04-01,45,14507
2016-04-01,46,15733
2016-04-01,47,15039
2016-04-01,49,18944
2016-04-01,50,33133
2016-04-01,51,33892
2016-04-01,52,16712
2016-04-01,53,19199
2016-04-01,55,12976
2016-04-01,56,7012
2016-04-01,58,17583
2016-04-01,59,14737
2016-04-01,60,24052
2016-04-01,61,24035
2016-04-01,62,19920
2016-04-01,63,20323
2016-04-01,64,30554
2016-04-01,65,20597
2016-04-01,66,16027
2016-04-01,68,12425
2016-04-01,69,11798
2016-04-01,70,14308
2016-04-01,71,12906
2016-04-01,72,18072
2016-04-01,73,15200
2016-04-01,74,12092
2016-04-01,75,8141
2016-04-01,77,15297
2016-04-01,78,11085
2016-04-01,79,15234
2016-04-01,80,11842
2016-04-01,81,8820
2016-04-01,82,11533
2016-04-01,85,9747
2016-04-01,86,14315
2016-04-01,87,10902
2016-04-01,88,11436
2016-04-01,90,6991
2016-04-01,91,12696
2016-04-01,92,15406
2016-04-01,93,11209
2016-04-01,94,14417
2016-04-01,95,13636
2016-04-01,96,8821
2016-04-01,999,14991
2016-05-01,1,8465
2016-05-01,2,7757
2016-05-01,3,18072
2016-05-01,5,19613
2016-05-01,6,57722
2016-05-01,7,41391
2016-05-01,8,16446
2016-05-01,9,45911
2016-05-01,10,16364
2016-05-01,11,20314
2016-05-01,12,22389
2016-05-01,13,13511
2016-05-01,14,13000
2016-05-01,15,14023
2016-05-01,16,9962
2016-05-01,17,19926
2016-05-01,18,16589
2016-05-01,19,29369
2016-05-01,20,20819
2016-05-01,21,28760
2016-05-01,22,17254
2016-05-01,23,18554
2016-05-01,24,21615
2016-05-01,25,14215
2016-05-01,26,21150
2016-05-01,27,16821
2016-05-01,28,17000
2016-05-01,29,24139
2016-05-01,30,15280
2016-05-01,31,12771
2016-05-01,32,15335
2016-05-01,33,17393
2016-05-01,35,31268
2016-05-01,36,20594
2016-05-01,37,17324
2016-05-01,38,23969
2016-05-01,39,18616
2016-05-01,41,8407
2016-05-01,42,16143
2016-05-01,43,11143
2016-05-01,45,14953
2016-05-01,46,16254
2016-05-01,47,15560
2016-05-01,49,19710
2016-05-01,50,34676
2016-05-01,51,31480
2016-05-01,52,17346
2016-05-01,53,19513
2016-05-01,55,13362
2016-05-01,56,7232
2016-05-01,58,18372
2016-05-01,59,14825
2016-05-01,60,22962
2016-05-01,61,23829
2016-05-01,62,20475
2016-05-01,63,20476
2016-05-01,64,36479
2016-05-01,65,21000
2016-05-01,66,16442
2016-05-01,68,13262
2016-05-01,69,12130
2016-05-01,70,15179
2016-05-01,71,13724
2016-05-01,72,18948
2016-05-01,73,15636
2016-05-01,74,12363
2016-05-01,75,8325
2016-05-01,77,15791
2016-05-01,78,12369
2016-05-01,79,15580
2016-05-01,80,11808
2016-05-01,81,9037
2016-05-01,82,11718
2016-05-01,85,9713
2016-05-01,86,14298
2016-05-01,87,11098
2016-05-01,88,11505
2016-05-01,90,7079
2016-05-01,91,12511
2016-05-01,92,15715
2016-05-01,93,11541
2016-05-01,94,14898
2016-05-01,95,14200
2016-05-01,96,9194
2016-05-01,999,15566
2016-06-01,1,12326
2016-06-01,2,11418
2016-06-01,3,29226
2016-06-01,5,38156
2016-06-01,6,93279
2016-06-01,7,58738
2016-06-01,8,23831
2016-06-01,9,69788
2016-06-01,10,25130
2016-06-01,11,31723
2016-06-01,12,31413
2016-06-01,13,21340
2016-06-01,14,19334
2016-06-01,15,22749
2016-06-01,16,14526
2016-06-01,17,29591
2016-06-01,18,23205
2016-06-01,19,48067
2016-06-01,20,33394
2016-06-01,21,43452
2016-06-01,22,24631
2016-06-01,23,27022
2016-06-01,24,31862
2016-06-01,25,19108
2016-06-01,26,30786
2016-06-01,27,23093
2016-06-01,28,23332
2016-06-01,29,35721
2016-06-01,30,21362
2016-06-01,31,18628
2016-06-01,32,21892
2016-06-01,33,23948
2016-06-01,35,45750
2016-06-01,36,31393
2016-06-01,37,24650
2016-06-01,38,33188
2016-06-01,39,27118
2016-06-01,41,11289
2016-06-01,42,22608
2016-06-01,43,15130
2016-06-01,45,21838
2016-06-01,46,23508
2016-06-01,47,22482
2016-06-01,49,28846
2016-06-01,50,54435
2016-06-01,51,46576
2016-06-01,52,24879
2016-06-01,53,26032
2016-06-01,55,20348
2016-06-01,56,11142
2016-06-01,58,28299
2016-06-01,59,20772
2016-06-01,60,36488
2016-06-01,61,36143
2016-06-01,62,29733
2016-06-01,63,30824
2016-06-01,64,46716
2016-06-01,65,32671
2016-06-01,66,23727
2016-06-01,68,19971
2016-06-01,69,17469
2016-06-01,70,21389
2016-06-01,71,19518
2016-06-01,72,27948
2016-06-01,73,22545
2016-06-01,74,18235
2016-06-01,75,11993
2016-06-01,77,22919
2016-06-01,78,15441
2016-06-01,79,22358
2016-06-01,80,16343
2016-06-01,81,12665
2016-06-01,82,16828
2016-06-01,85,13423
2016-06-01,86,22606
2016-06-01,87,17768
2016-06-01,88,17593
2016-06-01,90,14907
2016-06-01,91,17894
2016-06-01,92,24063
2016-06-01,93,16863
2016-06-01,94,23270
2016-06-01,95,19908
2016-06-01,96,12808
2016-06-01,999,22457
2016-07-01,1,8636
2016-07-01,2,7757
2016-07-01,3,21450
2016-07-01,5,23408
2016-07-01,6,70255
2016-07-01,7,40226
2016-07-01,8,16513
2016-07-01,9,62345
2016-07-01,10,18002
2016-07-01,11,21803
2016-07-01,12,23964
2016-07-01,13,14850
2016-07-01,14,13986
2016-07-01,15,15604
2016-07-01,16,10054
2016-07-01,17,20030
2016-07-01,18,16200
2016-07-01,19,33027
2016-07-01,20,23540
2016-07-01,21,29062
2016-07-01,22,17392
2016-07-01,23,18548
2016-07-01,24,24335
2016-07-01,25,13335
2016-07-01,26,21274
2016-07-01,27,16003
2016-07-01,28,16157
2016-07-01,29,24313
2016-07-01,30,15000
2016-07-01,31,12798
2016-07-01,32,15016
2016-07-01,33,17454
2016-07-01,35,32185
2016-07-01,36,21969
2016-07-01,37,17949
2016-07-01,38,26762
2016-07-01,39,19449
2016-07-01,41,8249
2016-07-01,42,15892
2016-07-01,43,10640
2016-07-01,45,15364
2016-07-01,46,15983
2016-07-01,47,15228
2016-07-01,49,21210
2016-07-01,50,40002
2016-07-01,51,32177
2016-07-01,52,18136
2016-07-01,53,20708
2016-07-01,55,15115
2016-07-01,56,8224
2016-07-01,58,18998
2016-07-01,59,14935
2016-07-01,60,25425
2016-07-01,61,24218
2016-07-01,62,20842
2016-07-01,63,21000
2016-07-01,64,29778
2016-07-01,65,23470
2016-07-01,66,16026
2016-07-01,68,14000
2016-07-01,69,12777
2016-07-01,70,14863
2016-07-01,71,14088
2016-07-01,72,20255
2016-07-01,73,15694
2016-07-01,74,13855
2016-07-01,75,8053
2016-07-01,77,16043
2016-07-01,78,13031
2016-07-01,79,15616
2016-07-01,80,14648
2016-07-01,81,9790
2016-07-01,82,11648
2016-07-01,85,10163
2016-07-01,86,16845
2016-07-01,87,13226
2016-07-01,88,13080
2016-07-01,90,10341
2016-07-01,91,13573
2016-07-01,92,16818
2016-07-01,93,13107
2016-07-01,94,16230
2016-07-01,95,14122
2016-07-01,96,9684
2016-07-01,999,15376
2016-08-01,1,10752
2016-08-01,2,8644
2016-08-01,3,22180
2016-08-01,5,19786
2016-08-01,6,67650
2016-08-01,7,49414
2016-08-01,8,16983
2016-08-01,9,56269
2016-08-01,10,18953
2016-08-01,11,22657
2016-08-01,12,28798
2016-08-01,13,14947
2016-08-01,14,14256
2016-08-01,15,16018
2016-08-01,16,10997
2016-08-01,17,20489
2016-08-01,18,16361
2016-08-01,19,32678
2016-08-01,20,23682
2016-08-01,21,30647
2016-08-01,22,18300
2016-08-01,23,18819
2016-08-01,24,23044
2016-08-01,25,13841
2016-08-01,26,21438
2016-08-01,27,16651
2016-08-01,28,16722
2016-08-01,29,26160
2016-08-01,30,15420
2016-08-01,31,13929
2016-08-01,32,15487
2016-08-01,33,17691
2016-08-01,35,32156
2016-08-01,36,21955
2016-08-01,37,17935
2016-08-01,38,26801
2016-08-01,39,20474
2016-08-01,41,8549
2016-08-01,42,16644
2016-08-01,43,11249
2016-08-01,45,15514
2016-08-01,46,16019
2016-08-01,47,15082
2016-08-01,49,21358
2016-08-01,50,40520
2016-08-01,51,32544
2016-08-01,52,18386
2016-08-01,53,20961
2016-08-01,55,15423
2016-08-01,56,8217
2016-08-01,58,18981
2016-08-01,59,14764
2016-08-01,60,28707
2016-08-01,61,31922
2016-08-01,62,21145
2016-08-01,63,20939
2016-08-01,64,30385
2016-08-01,65,23115
2016-08-01,66,16000
2016-08-01,68,14190
2016-08-01,69,13000
2016-08-01,70,15030
2016-08-01,71,14246
2016-08-01,72,20514
2016-08-01,73,16000
2016-08-01,74,13889
2016-08-01,75,8342
2016-08-01,77,15995
2016-08-01,78,13096
2016-08-01,79,15695
2016-08-01,80,14611
2016-08-01,81,10156
2016-08-01,82,11533
2016-08-01,85,10294
2016-08-01,86,16660
2016-08-01,87,12994
2016-08-01,88,13170
2016-08-01,90,10000
2016-08-01,91,13367
2016-08-01,92,16952
2016-08-01,93,13076
2016-08-01,94,16243
2016-08-01,95,14164
2016-08-01,96,9872
2016-08-01,999,15403
