fecha,clae6,puestos
2012-10-01,139203,1079
2012-10-01,139204,985
2012-10-01,139209,5253
2012-10-01,139300,765
2012-10-01,139400,821
2012-10-01,139900,15031
2012-10-01,141110,5160
2012-10-01,141120,5124
2012-10-01,141130,4331
2012-10-01,141140,620
2012-10-01,141191,1026
2012-10-01,141199,32315
2012-10-01,141201,612
2012-10-01,141202,502
2012-10-01,142000,145
2012-10-01,143010,2485
2012-10-01,143020,3310
2012-10-01,149000,565
2012-10-01,151100,9993
2012-10-01,151200,2882
2012-10-01,152011,10611
2012-10-01,152021,6074
2012-10-01,152031,14773
2012-10-01,152040,3578
2012-10-01,161001,3794
2012-10-01,161002,10643
2012-10-01,162100,2700
2012-10-01,162201,3415
2012-10-01,162202,941
2012-10-01,162300,692
2012-10-01,162901,600
2012-10-01,162902,353
2012-10-01,162903,136
2012-10-01,162909,6946
2012-10-01,170101,1935
2012-10-01,170102,6822
2012-10-01,170201,2460
2012-10-01,170202,9009
2012-10-01,170910,6356
2012-10-01,170990,9058
2012-10-01,181101,5022
2012-10-01,181109,15650
2012-10-01,181200,4918
2012-10-01,182000,84
2012-10-01,191000,163
2012-10-01,192000,6263
2012-10-01,201110,1704
2012-10-01,201120,1070
2012-10-01,201130,651
2012-10-01,201140,-99
2012-10-01,201180,874
2012-10-01,201190,1388
2012-10-01,201210,931
2012-10-01,201220,624
2012-10-01,201300,734
2012-10-01,201401,2874
2012-10-01,201409,1585
2012-10-01,202101,9619
2012-10-01,202200,7190
2012-10-01,202311,2380
2012-10-01,202312,6295
2012-10-01,202320,10610
2012-10-01,202906,728
2012-10-01,202907,1022
2012-10-01,202908,15170
2012-10-01,203000,191
2012-10-01,204000,63
2012-10-01,210010,31325
2012-10-01,210020,3073
2012-10-01,210030,864
2012-10-01,210090,1980
2012-10-01,221110,4746
2012-10-01,221120,1288
2012-10-01,221901,2063
2012-10-01,221909,5847
2012-10-01,222010,17660
2012-10-01,222090,36788
2012-10-01,231010,3780
2012-10-01,231020,1420
2012-10-01,231090,3034
2012-10-01,239100,582
2012-10-01,239201,2739
2012-10-01,239202,3603
2012-10-01,239209,2254
2012-10-01,239310,2538
2012-10-01,239391,798
2012-10-01,239399,697
2012-10-01,239410,4263
2012-10-01,239421,243
2012-10-01,239422,2141
2012-10-01,239510,1142
2012-10-01,239591,2644
2012-10-01,239592,5785
2012-10-01,239593,2149
2012-10-01,239600,2267
2012-10-01,239900,4937
2012-10-01,241001,1355
2012-10-01,241009,24591
2012-10-01,242010,3236
2012-10-01,242090,1637
2012-10-01,243100,4854
2012-10-01,243200,4602
2012-10-01,251101,10762
2012-10-01,251102,15416
2012-10-01,251200,4643
2012-10-01,251300,116
2012-10-01,252000,299
2012-10-01,259100,5960
2012-10-01,259200,4606
2012-10-01,259301,1316
2012-10-01,259302,644
2012-10-01,259309,2651
2012-10-01,259910,3962
2012-10-01,259991,656
2012-10-01,259992,145
2012-10-01,259993,14781
2012-10-01,259999,31469
2012-10-01,261000,817
2012-10-01,262000,3462
2012-10-01,263000,3284
2012-10-01,264000,10819
2012-10-01,265101,2072
2012-10-01,265102,1018
2012-10-01,265200,60
2012-10-01,266010,1025
2012-10-01,266090,2782
2012-10-01,267001,1359
2012-10-01,267002,13
2012-10-01,268000,31
2012-10-01,271010,6792
2012-10-01,271020,3870
2012-10-01,272000,2292
2012-10-01,273110,78
2012-10-01,273190,3339
2012-10-01,274000,1762
2012-10-01,275010,4709
2012-10-01,275020,5221
2012-10-01,275091,1770
2012-10-01,275092,457
2012-10-01,275099,3193
2012-10-01,279000,5345
2012-10-01,281100,849
2012-10-01,281201,3132
2012-10-01,281301,2999
2012-10-01,281400,1217
2012-10-01,281500,544
2012-10-01,281600,3248
2012-10-01,281700,222
2012-10-01,281900,6351
2012-10-01,282110,781
2012-10-01,282120,11978
2012-10-01,282130,1166
2012-10-01,282200,1427
2012-10-01,282300,1795
2012-10-01,282400,1644
2012-10-01,282500,3892
2012-10-01,282600,450
2012-10-01,282901,281
2012-10-01,282909,11884
2012-10-01,291000,33646
2012-10-01,292000,7864
2012-10-01,293011,917
2012-10-01,293090,45531
2012-10-01,301100,3256
2012-10-01,301200,958
2012-10-01,302000,1880
2012-10-01,303000,404
2012-10-01,309100,1929
2012-10-01,309200,1179
2012-10-01,309900,509
2012-10-01,310010,15979
2012-10-01,310020,4303
2012-10-01,310030,4190
2012-10-01,321011,265
2012-10-01,321012,98
2012-10-01,321020,256
2012-10-01,322001,253
2012-10-01,323001,805
2012-10-01,324000,1057
2012-10-01,329010,308
2012-10-01,329020,679
2012-10-01,329030,476
2012-10-01,329040,472
2012-10-01,329090,10386
2012-10-01,331101,815
2012-10-01,331210,2440
2012-10-01,331220,304
2012-10-01,331290,2063
2012-10-01,331301,125
2012-10-01,331400,370
2012-10-01,331900,3488
2012-10-01,332000,691
2012-10-01,351110,4688
2012-10-01,351130,842
2012-10-01,351190,624
2012-10-01,351201,1341
2012-10-01,351310,-99
2012-10-01,351320,29792
2012-10-01,352010,29
2012-10-01,352020,5478
2012-10-01,353001,6
2012-10-01,360010,1838
2012-10-01,360020,6986
2012-10-01,370000,1027
2012-10-01,381100,20950
2012-10-01,381200,2042
2012-10-01,382010,2122
2012-10-01,382020,1639
2012-10-01,390000,591
2012-10-01,410011,128556
2012-10-01,410021,88280
2012-10-01,421000,47272
2012-10-01,422100,1425
2012-10-01,422200,37804
2012-10-01,429010,6195
2012-10-01,429090,43107
2012-10-01,431100,902
2012-10-01,431210,11716
2012-10-01,431220,874
2012-10-01,432110,427
2012-10-01,432190,20571
2012-10-01,432200,7275
2012-10-01,432910,1895
2012-10-01,432920,1311
2012-10-01,432990,7535
2012-10-01,433010,2326
2012-10-01,433020,2144
2012-10-01,433030,286
2012-10-01,433040,3001
2012-10-01,433090,366
2012-10-01,439100,1900
2012-10-01,439910,2478
2012-10-01,439990,12538
2012-10-01,451110,33026
2012-10-01,451190,8219
2012-10-01,451210,1835
2012-10-01,451290,861
2012-10-01,452101,3035
2012-10-01,452210,873
2012-10-01,452220,1247
2012-10-01,452300,1094
2012-10-01,452401,1402
2012-10-01,452500,196
2012-10-01,452600,3761
2012-10-01,452700,282
2012-10-01,452800,590
2012-10-01,452910,480
2012-10-01,452990,12176
2012-10-01,453100,13639
2012-10-01,453210,6282
2012-10-01,453220,698
2012-10-01,453291,12793
2012-10-01,453292,243
2012-10-01,454010,7242
2012-10-01,454020,138
2012-10-01,461011,27481
2012-10-01,461012,480
2012-10-01,461013,253
2012-10-01,461014,479
2012-10-01,461019,1782
2012-10-01,461021,5491
2012-10-01,461022,44
2012-10-01,461029,369
2012-10-01,461031,263
2012-10-01,461032,1965
2012-10-01,461039,1626
2012-10-01,461040,6395
2012-10-01,461091,423
2012-10-01,461092,190
2012-10-01,461093,216
2012-10-01,461094,401
2012-10-01,461095,229
2012-10-01,461099,4029
2012-10-01,462120,1527
2012-10-01,462131,6134
2012-10-01,462132,638
2012-10-01,462190,1185
2012-10-01,462201,305
2012-10-01,462209,552
2012-10-01,463111,2950
2012-10-01,463112,2939
2012-10-01,463121,2255
2012-10-01,463129,1595
2012-10-01,463130,1244
2012-10-01,463140,9905
2012-10-01,463151,812
2012-10-01,463152,302
2012-10-01,463153,297
2012-10-01,463154,844
2012-10-01,463159,995
2012-10-01,463160,10253
2012-10-01,463170,1603
2012-10-01,463180,12427
2012-10-01,463191,1520
2012-10-01,463199,17498
2012-10-01,463211,1735
2012-10-01,463212,215
2012-10-01,463219,8892
2012-10-01,463220,5217
2012-10-01,463300,4109
2012-10-01,464111,2455
2012-10-01,464112,989
2012-10-01,464113,930
2012-10-01,464114,256
2012-10-01,464119,1145
2012-10-01,464121,60
2012-10-01,464122,313
2012-10-01,464129,5659
2012-10-01,464130,3171
2012-10-01,464141,105
2012-10-01,464142,285
2012-10-01,464149,1072
2012-10-01,464150,438
2012-10-01,464211,1940
2012-10-01,464212,1533
2012-10-01,464221,2035
2012-10-01,464222,730
2012-10-01,464223,4235
2012-10-01,464310,20343
2012-10-01,464320,7499
2012-10-01,464330,2942
2012-10-01,464340,1181
2012-10-01,464410,1564
2012-10-01,464420,1940
2012-10-01,464501,2006
2012-10-01,464502,2260
2012-10-01,464610,362
2012-10-01,464620,1987
2012-10-01,464631,328
2012-10-01,464632,2669
2012-10-01,464910,285
2012-10-01,464920,5130
2012-10-01,464930,1671
2012-10-01,464940,619
2012-10-01,464950,1115
2012-10-01,464991,481
2012-10-01,464999,1671
2012-10-01,465100,9472
2012-10-01,465210,2807
2012-10-01,465220,561
2012-10-01,465310,3120
2012-10-01,465320,443
2012-10-01,465330,393
2012-10-01,465340,1524
2012-10-01,465350,2394
2012-10-01,465360,47
2012-10-01,465390,3856
2012-10-01,465400,2441
2012-10-01,465500,61
2012-10-01,465610,575
2012-10-01,465690,1029
2012-10-01,465910,2275
2012-10-01,465920,259
2012-10-01,465930,3002
2012-10-01,465990,7908
2012-10-01,466110,5032
2012-10-01,466121,2733
2012-10-01,466129,1052
2012-10-01,466200,3762
2012-10-01,466310,572
2012-10-01,466320,2637
2012-10-01,466330,7639
2012-10-01,466340,1449
2012-10-01,466350,915
2012-10-01,466360,2296
2012-10-01,466370,233
2012-10-01,466391,913
2012-10-01,466399,8634
2012-10-01,466910,67
2012-10-01,466920,753
2012-10-01,466931,987
2012-10-01,466932,5423
2012-10-01,466939,1168
2012-10-01,466940,1635
2012-10-01,466990,1157
2012-10-01,469010,685
2012-10-01,469090,26537
2012-10-01,471110,64267
2012-10-01,471120,75399
2012-10-01,471130,16880
2012-10-01,471190,10185
2012-10-01,471900,7894
2012-10-01,472111,1761
2012-10-01,472112,2401
2012-10-01,472120,7250
2012-10-01,472130,11805
2012-10-01,472140,3653
2012-10-01,472150,891
2012-10-01,472160,3172
2012-10-01,472171,17454
2012-10-01,472172,2837
2012-10-01,472190,14923
2012-10-01,472200,2357
2012-10-01,472300,117
2012-10-01,473000,54049
2012-10-01,474010,6920
2012-10-01,474020,1764
2012-10-01,475110,2259
2012-10-01,475120,1013
2012-10-01,475190,2669
2012-10-01,475210,1286
2012-10-01,475220,2843
2012-10-01,475230,12725
2012-10-01,475240,6516
2012-10-01,475250,1728
2012-10-01,475260,1229
2012-10-01,475270,754
2012-10-01,475290,23203
2012-10-01,475300,26933
2012-10-01,475410,6929
2012-10-01,475420,1296
2012-10-01,475430,3803
2012-10-01,475440,6092
2012-10-01,475490,15209
2012-10-01,476110,4065
2012-10-01,476120,627
2012-10-01,476130,7746
2012-10-01,476200,270
2012-10-01,476310,5085
2012-10-01,476320,529
2012-10-01,476400,5786
2012-10-01,477110,3899
2012-10-01,477120,594
2012-10-01,477130,4307
2012-10-01,477140,7986
2012-10-01,477150,952
2012-10-01,477190,46920
2012-10-01,477210,1404
2012-10-01,477220,13428
2012-10-01,477230,5031
2012-10-01,477290,4775
2012-10-01,477310,38516
2012-10-01,477320,12655
2012-10-01,477330,3364
2012-10-01,477410,5572
2012-10-01,477420,3052
2012-10-01,477430,841
2012-10-01,477440,3750
2012-10-01,477450,2467
2012-10-01,477460,2628
2012-10-01,477470,3034
2012-10-01,477480,162
2012-10-01,477490,18346
2012-10-01,477810,133
2012-10-01,477820,36
2012-10-01,477830,200
2012-10-01,477840,-99
2012-10-01,477890,396
2012-10-01,478010,452
2012-10-01,478090,171
2012-10-01,479101,1018
2012-10-01,479109,772
2012-10-01,479900,2950
2012-10-01,491110,6957
2012-10-01,491120,669
2012-10-01,491200,5722
2012-10-01,492110,68888
2012-10-01,492120,35996
2012-10-01,492130,1065
2012-10-01,492140,2465
2012-10-01,492150,30863
2012-10-01,492160,614
2012-10-01,492170,832
2012-10-01,492180,4729
2012-10-01,492190,7722
2012-10-01,492210,789
2012-10-01,492221,3340
2012-10-01,492229,15269
2012-10-01,492230,1389
2012-10-01,492240,3296
2012-10-01,492250,3170
2012-10-01,492280,21795
2012-10-01,492290,89915
2012-10-01,493110,282
2012-10-01,493120,-99
2012-10-01,493200,1531
2012-10-01,501100,254
2012-10-01,501200,3259
2012-10-01,502101,1324
2012-10-01,502200,2785
2012-10-01,511000,5512
2012-10-01,512000,584
2012-10-01,521010,3892
2012-10-01,521020,4610
2012-10-01,521030,-99
2012-10-01,522010,1093
2012-10-01,522020,1335
2012-10-01,522091,148
2012-10-01,522092,852
2012-10-01,522099,4975
2012-10-01,523011,4480
2012-10-01,523019,370
2012-10-01,523020,1049
2012-10-01,523031,291
2012-10-01,523039,1326
2012-10-01,523090,21483
2012-10-01,524110,293
2012-10-01,524120,8507
2012-10-01,524130,1131
2012-10-01,524190,4067
2012-10-01,524210,545
2012-10-01,524220,434
2012-10-01,524230,1117
2012-10-01,524290,11203
2012-10-01,524310,2150
2012-10-01,524320,10
2012-10-01,524330,433
2012-10-01,524390,2150
2012-10-01,530010,16645
2012-10-01,530090,2695
2012-10-01,551010,6280
2012-10-01,551021,340
2012-10-01,551022,35432
2012-10-01,551023,18846
2012-10-01,551090,2065
2012-10-01,552000,369
2012-10-01,561011,43334
2012-10-01,561012,5261
2012-10-01,561013,41466
2012-10-01,561014,5795
2012-10-01,561019,50275
2012-10-01,561020,4959
2012-10-01,561030,8400
2012-10-01,561040,813
2012-10-01,562010,23066
2012-10-01,562091,5927
2012-10-01,562099,939
2012-10-01,581100,6652
2012-10-01,581300,14843
2012-10-01,581900,487
2012-10-01,591110,5514
2012-10-01,591120,280
2012-10-01,591200,669
2012-10-01,591300,3752
2012-10-01,592000,174
2012-10-01,601000,5507
2012-10-01,602100,4799
2012-10-01,602200,13978
2012-10-01,602310,6704
2012-10-01,602320,4182
2012-10-01,602900,1527
2012-10-01,611010,553
2012-10-01,611090,25514
2012-10-01,612000,12762
2012-10-01,613000,281
2012-10-01,614010,1821
2012-10-01,614090,652
2012-10-01,619000,5597
2012-10-01,620100,43420
2012-10-01,620200,982
2012-10-01,620300,477
2012-10-01,620900,36767
2012-10-01,631110,5741
2012-10-01,631120,58
2012-10-01,631190,1050
2012-10-01,631200,195
2012-10-01,639100,491
2012-10-01,639900,574
2012-10-01,641100,-99
2012-10-01,641910,8252
2012-10-01,641930,54650
2012-10-01,641941,2951
2012-10-01,641942,197
2012-10-01,641943,385
2012-10-01,642000,91
2012-10-01,643001,76
2012-10-01,643009,39
2012-10-01,649100,165
2012-10-01,649210,568
2012-10-01,649220,13171
2012-10-01,649290,7994
2012-10-01,649910,141
2012-10-01,649991,313
2012-10-01,649999,4955
2012-10-01,651110,11144
2012-10-01,651120,5114
2012-10-01,651130,565
2012-10-01,651210,12438
2012-10-01,651220,15273
2012-10-01,651310,35105
2012-10-01,651320,125
2012-10-01,652000,141
2012-10-01,653000,76
2012-10-01,661111,556
2012-10-01,661121,44
2012-10-01,661131,648
2012-10-01,661910,1783
2012-10-01,661920,817
2012-10-01,661930,110
2012-10-01,661991,87
2012-10-01,661992,-99
2012-10-01,661999,1754
2012-10-01,662010,337
2012-10-01,662020,9332
2012-10-01,662090,1349
2012-10-01,663000,581
2012-10-01,681010,3826
2012-10-01,681020,194
2012-10-01,681098,48920
2012-10-01,681099,12573
2012-10-01,682010,6849
2012-10-01,682091,2181
2012-10-01,682099,14536
2012-10-01,691001,18780
2012-10-01,691002,6177
2012-10-01,692000,32796
2012-10-01,702010,1052
2012-10-01,702091,9089
2012-10-01,702092,15259
2012-10-01,702099,30166
2012-10-01,711001,15479
2012-10-01,711002,1805
2012-10-01,711003,7469
2012-10-01,711009,16929
2012-10-01,712000,4382
2012-10-01,721010,837
2012-10-01,721020,1825
2012-10-01,721030,515
2012-10-01,721090,234
2012-10-01,722010,807
2012-10-01,722020,160
2012-10-01,731001,2551
2012-10-01,731009,15708
2012-10-01,732000,3371
2012-10-01,741000,847
2012-10-01,742000,1179
2012-10-01,749001,408
2012-10-01,749002,46
2012-10-01,749003,53
2012-10-01,749009,4545
2012-10-01,750000,2051
2012-10-01,771110,1165
2012-10-01,771190,2201
2012-10-01,771210,256
2012-10-01,771220,8
2012-10-01,771290,1331
2012-10-01,772010,51
2012-10-01,772091,95
2012-10-01,772099,834
2012-10-01,773010,343
2012-10-01,773020,61
2012-10-01,773030,1245
2012-10-01,773040,710
2012-10-01,773090,4818
2012-10-01,774000,572
2012-10-01,780000,81884
2012-10-01,791100,10675
2012-10-01,791200,5764
2012-10-01,791901,147
2012-10-01,791909,3607
2012-10-01,801010,7485
2012-10-01,801020,1851
2012-10-01,801090,136288
2012-10-01,811000,299
2012-10-01,812010,95904
2012-10-01,812020,1087
2012-10-01,812090,9182
2012-10-01,813000,3606
2012-10-01,821100,1469
2012-10-01,821900,2217
2012-10-01,822000,52681
2012-10-01,823000,1219
2012-10-01,829100,3326
2012-10-01,829200,2791
2012-10-01,829900,84867
2012-10-01,851010,4944
2012-10-01,851020,249030
2012-10-01,852100,64590
2012-10-01,852200,12736
2012-10-01,853100,19710
2012-10-01,853201,41949
2012-10-01,853300,2147
2012-10-01,854910,3775
2012-10-01,854920,182
2012-10-01,854930,2805
2012-10-01,854940,8540
2012-10-01,854950,646
2012-10-01,854960,442
2012-10-01,854990,8873
2012-10-01,855000,412
2012-10-01,861010,72393
2012-10-01,861020,3444
2012-10-01,862110,7015
2012-10-01,862120,1250
2012-10-01,862130,1238
2012-10-01,862200,7899
2012-10-01,863110,8768
2012-10-01,863120,9527
2012-10-01,863190,3350
2012-10-01,863200,10686
2012-10-01,863300,7060
2012-10-01,864000,12482
2012-10-01,869010,841
2012-10-01,869090,87961
2012-10-01,870100,1154
2012-10-01,870210,17933
2012-10-01,870220,3064
2012-10-01,870910,666
2012-10-01,870920,322
2012-10-01,870990,1001
2012-10-01,880000,3006
2012-10-01,900011,2477
2012-10-01,900021,759
2012-10-01,900030,2362
2012-10-01,900040,46
2012-10-01,900091,622
2012-10-01,910100,704
2012-10-01,910200,278
2012-10-01,910300,1282
2012-10-01,910900,713
2012-10-01,920001,4538
2012-10-01,920009,34825
2012-10-01,931010,24752
2012-10-01,931020,3790
2012-10-01,931030,420
2012-10-01,931041,63
2012-10-01,931042,1383
2012-10-01,931050,885
2012-10-01,931090,994
2012-10-01,939010,1154
2012-10-01,939020,1334
2012-10-01,939030,3659
2012-10-01,939090,3707
2012-10-01,941100,5290
2012-10-01,941200,5490
2012-10-01,942000,32049
2012-10-01,949100,41868
2012-10-01,949200,173
2012-10-01,949910,5922
2012-10-01,949920,55735
2012-10-01,949930,1363
2012-10-01,949990,92897
2012-10-01,951100,1636
2012-10-01,951200,632
2012-10-01,952100,1682
2012-10-01,952200,376
2012-10-01,952300,60
2012-10-01,952910,313
2012-10-01,952920,148
2012-10-01,952990,532
2012-10-01,960101,218
2012-10-01,960102,4862
2012-10-01,960201,9495
2012-10-01,960202,2396
2012-10-01,960300,5336
2012-10-01,960910,1121
2012-10-01,960990,35666
2012-10-01,999999,12323
2012-11-01,11111,2987
2012-11-01,11112,4944
2012-11-01,11119,22580
2012-11-01,11121,2377
2012-11-01,11129,1013
2012-11-01,11130,518
2012-11-01,11211,30141
2012-11-01,11291,538
2012-11-01,11299,4489
2012-11-01,11310,3788
2012-11-01,11321,1209
2012-11-01,11329,6592
2012-11-01,11331,4788
2012-11-01,11341,97
2012-11-01,11342,1360
2012-11-01,11400,16080
2012-11-01,11501,1958
2012-11-01,11509,-99
2012-11-01,11911,855
2012-11-01,11912,1222
2012-11-01,11990,150
2012-11-01,12110,22076
2012-11-01,12121,762
2012-11-01,12200,7461
2012-11-01,12311,20510
2012-11-01,12319,980
2012-11-01,12320,3909
2012-11-01,12410,203
2012-11-01,12420,841
2012-11-01,12490,10800
2012-11-01,12510,5514
2012-11-01,12590,-99
2012-11-01,12600,800
2012-11-01,12701,2291
2012-11-01,12709,632
2012-11-01,12800,154
2012-11-01,12900,326
2012-11-01,13011,1693
2012-11-01,13012,978
2012-11-01,13013,674
2012-11-01,13019,1684
2012-11-01,13020,1333
2012-11-01,14113,56716
2012-11-01,14114,5715
2012-11-01,14115,2500
2012-11-01,14121,1410
2012-11-01,14211,618
2012-11-01,14221,1782
2012-11-01,14410,3383
2012-11-01,14420,74
2012-11-01,14430,27
2012-11-01,14510,2824
2012-11-01,14520,162
2012-11-01,14610,12704
2012-11-01,14620,23
2012-11-01,14710,402
2012-11-01,14720,-99
2012-11-01,14810,4674
2012-11-01,14820,4709
2012-11-01,14910,605
2012-11-01,14920,17
2012-11-01,14930,63
2012-11-01,14990,652
2012-11-01,16111,2703
2012-11-01,16112,1786
2012-11-01,16113,491
2012-11-01,16119,2309
2012-11-01,16120,5868
2012-11-01,16130,15432
2012-11-01,16140,250
2012-11-01,16150,174
2012-11-01,16190,4091
2012-11-01,16210,180
2012-11-01,16220,547
2012-11-01,16230,149
2012-11-01,16291,880
2012-11-01,16292,327
2012-11-01,16299,981
2012-11-01,17010,49
2012-11-01,17020,50
2012-11-01,21010,1011
2012-11-01,21020,173
2012-11-01,21030,400
2012-11-01,22010,2457
2012-11-01,22020,2314
2012-11-01,24010,2060
2012-11-01,24020,1836
2012-11-01,31110,5008
2012-11-01,31120,6700
2012-11-01,31130,-99
2012-11-01,31200,318
2012-11-01,31300,506
2012-11-01,32000,89
2012-11-01,51000,69
2012-11-01,61000,9229
2012-11-01,62000,1168
2012-11-01,71000,-99
2012-11-01,72100,-99
2012-11-01,72910,4215
2012-11-01,72990,5575
2012-11-01,81100,328
2012-11-01,81200,1033
2012-11-01,81300,4012
2012-11-01,81400,585
2012-11-01,89110,33
2012-11-01,89120,742
2012-11-01,89200,33
2012-11-01,89300,924
2012-11-01,89900,4055
2012-11-01,91000,44504
2012-11-01,99000,2036
2012-11-01,101011,18648
2012-11-01,101012,10089
2012-11-01,101013,128
2012-11-01,101020,22287
2012-11-01,101030,12172
2012-11-01,101040,3274
2012-11-01,101091,1639
2012-11-01,101099,3138
2012-11-01,102001,8575
2012-11-01,102002,331
2012-11-01,102003,250
2012-11-01,103011,8115
2012-11-01,103012,1725
2012-11-01,103020,4854
2012-11-01,103030,3457
2012-11-01,103091,1790
2012-11-01,103099,7351
2012-11-01,104011,13387
2012-11-01,104012,1065
2012-11-01,104013,7057
2012-11-01,104020,-99
2012-11-01,105010,12834
2012-11-01,105020,8100
2012-11-01,105030,5635
2012-11-01,105090,6758
2012-11-01,106110,7598
2012-11-01,106120,1967
2012-11-01,106131,1347
2012-11-01,106139,926
2012-11-01,106200,1268
2012-11-01,107110,11246
2012-11-01,107121,15656
2012-11-01,107129,23728
2012-11-01,107200,16397
2012-11-01,107301,3093
2012-11-01,107309,11364
2012-11-01,107410,7868
2012-11-01,107420,1464
2012-11-01,107500,513
2012-11-01,107911,3239
2012-11-01,107912,896
2012-11-01,107920,2128
2012-11-01,107930,5565
2012-11-01,107991,998
2012-11-01,107992,276
2012-11-01,107999,20699
2012-11-01,108000,5895
2012-11-01,109000,425
2012-11-01,110100,1646
2012-11-01,110211,367
2012-11-01,110212,20956
2012-11-01,110290,1043
2012-11-01,110300,7905
2012-11-01,110411,3878
2012-11-01,110412,5543
2012-11-01,110420,9781
2012-11-01,110491,743
2012-11-01,110492,7989
2012-11-01,120010,1935
2012-11-01,120091,3665
2012-11-01,120099,921
2012-11-01,131110,2550
2012-11-01,131120,534
2012-11-01,131131,1320
2012-11-01,131132,5860
2012-11-01,131139,2255
2012-11-01,131201,190
2012-11-01,131202,3439
2012-11-01,131209,6796
2012-11-01,131300,7494
2012-11-01,139100,3509
2012-11-01,139201,888
2012-11-01,139202,1174
2012-11-01,139203,1131
2012-11-01,139204,1016
2012-11-01,139209,5241
2012-11-01,139300,761
2012-11-01,139400,816
2012-11-01,139900,15133
2012-11-01,141110,5096
2012-11-01,141120,5084
2012-11-01,141130,4396
2012-11-01,141140,622
2012-11-01,141191,1042
2012-11-01,141199,32056
2012-11-01,141201,601
2012-11-01,141202,492
2012-11-01,142000,143
2012-11-01,143010,2434
2012-11-01,143020,3432
2012-11-01,149000,545
2012-11-01,151100,9918
2012-11-01,151200,2843
2012-11-01,152011,10595
2012-11-01,152021,6072
2012-11-01,152031,14660
2012-11-01,152040,3554
2012-11-01,161001,3714
2012-11-01,161002,10651
2012-11-01,162100,2682
2012-11-01,162201,3372
2012-11-01,162202,960
2012-11-01,162300,643
2012-11-01,162901,597
2012-11-01,162902,356
2012-11-01,162903,137
2012-11-01,162909,6935
2012-11-01,170101,1934
2012-11-01,170102,6744
2012-11-01,170201,2441
2012-11-01,170202,9065
2012-11-01,170910,6331
2012-11-01,170990,9032
2012-11-01,181101,5030
2012-11-01,181109,15697
2012-11-01,181200,4848
2012-11-01,182000,83
2012-11-01,191000,160
2012-11-01,192000,6283
2012-11-01,201110,1696
2012-11-01,201120,1090
2012-11-01,201130,659
2012-11-01,201140,-99
2012-11-01,201180,873
2012-11-01,201190,1395
2012-11-01,201210,1016
2012-11-01,201220,629
2012-11-01,201300,742
2012-11-01,201401,2872
2012-11-01,201409,1592
2012-11-01,202101,11616
2012-11-01,202200,7222
2012-11-01,202311,2379
2012-11-01,202312,6388
2012-11-01,202320,10624
2012-11-01,202906,745
2012-11-01,202907,1033
2012-11-01,202908,15124
2012-11-01,203000,192
2012-11-01,204000,65
2012-11-01,210010,31357
2012-11-01,210020,3088
2012-11-01,210030,868
2012-11-01,210090,1965
2012-11-01,221110,4746
2012-11-01,221120,1270
2012-11-01,221901,2058
2012-11-01,221909,5828
2012-11-01,222010,17802
2012-11-01,222090,36838
2012-11-01,231010,3789
2012-11-01,231020,1406
2012-11-01,231090,3021
2012-11-01,239100,561
2012-11-01,239201,2723
2012-11-01,239202,3665
2012-11-01,239209,2175
2012-11-01,239310,2545
2012-11-01,239391,783
2012-11-01,239399,716
2012-11-01,239410,4247
2012-11-01,239421,214
2012-11-01,239422,2142
2012-11-01,239510,1124
2012-11-01,239591,2663
2012-11-01,239592,5699
2012-11-01,239593,2182
2012-11-01,239600,2281
2012-11-01,239900,4925
2012-11-01,241001,1368
2012-11-01,241009,25033
2012-11-01,242010,3226
2012-11-01,242090,1613
2012-11-01,243100,4857
2012-11-01,243200,4557
2012-11-01,251101,10745
2012-11-01,251102,15500
2012-11-01,251200,4638
2012-11-01,251300,114
2012-11-01,252000,300
2012-11-01,259100,5940
2012-11-01,259200,4592
2012-11-01,259301,1228
2012-11-01,259302,674
2012-11-01,259309,2623
2012-11-01,259910,3957
2012-11-01,259991,659
2012-11-01,259992,154
2012-11-01,259993,14799
2012-11-01,259999,31429
2012-11-01,261000,838
2012-11-01,262000,3564
2012-11-01,263000,3403
2012-11-01,264000,11066
2012-11-01,265101,2047
2012-11-01,265102,1011
2012-11-01,265200,59
2012-11-01,266010,1037
2012-11-01,266090,2813
2012-11-01,267001,1299
2012-11-01,267002,11
2012-11-01,268000,29
2012-11-01,271010,6696
2012-11-01,271020,3831
2012-11-01,272000,2306
2012-11-01,273110,91
2012-11-01,273190,3323
2012-11-01,274000,1769
2012-11-01,275010,4724
2012-11-01,275020,5275
2012-11-01,275091,1806
2012-11-01,275092,471
2012-11-01,275099,3157
2012-11-01,279000,5356
2012-11-01,281100,844
2012-11-01,281201,3127
2012-11-01,281301,2973
2012-11-01,281400,1209
2012-11-01,281500,547
2012-11-01,281600,3282
2012-11-01,281700,221
2012-11-01,281900,6403
2012-11-01,282110,782
2012-11-01,282120,11915
2012-11-01,282130,1158
2012-11-01,282200,1395
2012-11-01,282300,1787
2012-11-01,282400,1660
2012-11-01,282500,3896
2012-11-01,282600,444
2012-11-01,282901,276
2012-11-01,282909,11944
2012-11-01,291000,33721
2012-11-01,292000,7828
2012-11-01,293011,913
2012-11-01,293090,45499
2012-11-01,301100,3308
2012-11-01,301200,960
2012-11-01,302000,1789
2012-11-01,303000,394
2012-11-01,309100,1950
2012-11-01,309200,1188
2012-11-01,309900,510
2012-11-01,310010,15985
