fecha,clae3,w_median
2013-11-01,292,7892
2013-11-01,293,9472
2013-11-01,301,5395
2013-11-01,302,10733
2013-11-01,303,6979
2013-11-01,309,7557
2013-11-01,310,6128
2013-11-01,321,5485
2013-11-01,322,6009
2013-11-01,323,6059
2013-11-01,324,6916
2013-11-01,329,7214
2013-11-01,331,8094
2013-11-01,332,7042
2013-11-01,351,14884
2013-11-01,352,14250
2013-11-01,353,3211
2013-11-01,360,9788
2013-11-01,370,8409
2013-11-01,381,12092
2013-11-01,382,7868
2013-11-01,390,8299
2013-11-01,410,4098
2013-11-01,421,8853
2013-11-01,422,6653
2013-11-01,429,7251
2013-11-01,431,6860
2013-11-01,432,5216
2013-11-01,433,3347
2013-11-01,439,5252
2013-11-01,451,7411
2013-11-01,452,6076
2013-11-01,453,7433
2013-11-01,454,7378
2013-11-01,461,7562
2013-11-01,462,7694
2013-11-01,463,7524
2013-11-01,464,7673
2013-11-01,465,8223
2013-11-01,466,7620
2013-11-01,469,7710
2013-11-01,471,8022
2013-11-01,472,4322
2013-11-01,473,7557
2013-11-01,474,7259
2013-11-01,475,7556
2013-11-01,476,7157
2013-11-01,477,6670
2013-11-01,478,2590
2013-11-01,479,5700
2013-11-01,491,14023
2013-11-01,492,9891
2013-11-01,493,21227
2013-11-01,501,17983
2013-11-01,502,17301
2013-11-01,511,21437
2013-11-01,512,10486
2013-11-01,521,5368
2013-11-01,522,8675
2013-11-01,523,8835
2013-11-01,524,8232
2013-11-01,530,9873
2013-11-01,551,6988
2013-11-01,552,6000
2013-11-01,561,3646
2013-11-01,562,6490
2013-11-01,581,8789
2013-11-01,591,7383
2013-11-01,592,6053
2013-11-01,601,6754
2013-11-01,602,12985
2013-11-01,611,13925
2013-11-01,612,11065
2013-11-01,613,8872
2013-11-01,614,8611
2013-11-01,619,9937
2013-11-01,620,9714
2013-11-01,631,10499
2013-11-01,639,8552
2013-11-01,641,17792
2013-11-01,642,9710
2013-11-01,643,7005
2013-11-01,649,9289
2013-11-01,651,10350
2013-11-01,652,14485
2013-11-01,653,15281
2013-11-01,661,9859
2013-11-01,662,7309
2013-11-01,663,10436
2013-11-01,681,6550
2013-11-01,682,6558
2013-11-01,691,5065
2013-11-01,692,6754
2013-11-01,702,6663
2013-11-01,711,5931
2013-11-01,712,9248
2013-11-01,721,9734
2013-11-01,722,5894
2013-11-01,731,7282
2013-11-01,732,7194
2013-11-01,741,4869
2013-11-01,742,4984
2013-11-01,749,6019
2013-11-01,750,4057
2013-11-01,771,9205
2013-11-01,772,6150
2013-11-01,773,7789
2013-11-01,774,9981
2013-11-01,780,4479
2013-11-01,791,7580
2013-11-01,801,6216
2013-11-01,811,5000
2013-11-01,812,4502
2013-11-01,813,5083
2013-11-01,821,4964
2013-11-01,822,5226
2013-11-01,823,6364
2013-11-01,829,7184
2013-11-01,851,4439
2013-11-01,852,4089
2013-11-01,853,2571
2013-11-01,854,4255
2013-11-01,855,3869
2013-11-01,861,7680
2013-11-01,862,5203
2013-11-01,863,7057
2013-11-01,864,7932
2013-11-01,869,7209
2013-11-01,870,5616
2013-11-01,880,5439
2013-11-01,900,3475
2013-11-01,910,5979
2013-11-01,920,7909
2013-11-01,931,6525
2013-11-01,939,3207
2013-11-01,941,8262
2013-11-01,942,8831
2013-11-01,949,6865
2013-11-01,951,7245
2013-11-01,952,5301
2013-11-01,960,4395
2013-11-01,999,7300
2013-12-01,11,6606
2013-12-01,12,5426
2013-12-01,13,5000
2013-12-01,14,7459
2013-12-01,16,4067
2013-12-01,17,6609
2013-12-01,21,6829
2013-12-01,22,5435
2013-12-01,24,6263
2013-12-01,31,12531
2013-12-01,32,6384
2013-12-01,51,13143
2013-12-01,61,46441
2013-12-01,62,51021
2013-12-01,71,-99
2013-12-01,72,28388
2013-12-01,81,11964
2013-12-01,89,12102
2013-12-01,91,37201
2013-12-01,99,15164
2013-12-01,101,12386
2013-12-01,102,12032
2013-12-01,103,9877
2013-12-01,104,19347
2013-12-01,105,21684
2013-12-01,106,14393
2013-12-01,107,10860
2013-12-01,108,12846
2013-12-01,109,10822
2013-12-01,110,15379
2013-12-01,120,18487
2013-12-01,131,12507
2013-12-01,139,10716
2013-12-01,141,10086
2013-12-01,142,9785
2013-12-01,143,9919
2013-12-01,149,8569
2013-12-01,151,14485
2013-12-01,152,11424
2013-12-01,161,6545
2013-12-01,162,8517
2013-12-01,170,14536
2013-12-01,181,11449
2013-12-01,182,15495
2013-12-01,191,11150
2013-12-01,192,21836
2013-12-01,201,18825
2013-12-01,202,14861
2013-12-01,203,11499
2013-12-01,204,13118
2013-12-01,210,21187
2013-12-01,221,12652
2013-12-01,222,13367
2013-12-01,231,17324
2013-12-01,239,12941
2013-12-01,241,21618
2013-12-01,242,26120
2013-12-01,243,12073
2013-12-01,251,8599
2013-12-01,252,11960
2013-12-01,259,10525
2013-12-01,261,9972
2013-12-01,262,11356
2013-12-01,263,40569
2013-12-01,264,33260
2013-12-01,265,11340
2013-12-01,266,11334
2013-12-01,267,11621
2013-12-01,268,10838
2013-12-01,271,13390
2013-12-01,272,11037
2013-12-01,273,14196
2013-12-01,274,9903
2013-12-01,275,12360
2013-12-01,279,11001
2013-12-01,281,13221
2013-12-01,282,11904
2013-12-01,291,29672
2013-12-01,292,12070
2013-12-01,293,16030
2013-12-01,301,8262
2013-12-01,302,17316
2013-12-01,303,10318
2013-12-01,309,11289
2013-12-01,310,9500
2013-12-01,321,8769
2013-12-01,322,8711
2013-12-01,323,9075
2013-12-01,324,10630
2013-12-01,329,10888
2013-12-01,331,11840
2013-12-01,332,10747
2013-12-01,351,22538
2013-12-01,352,22331
2013-12-01,353,7592
2013-12-01,360,14875
2013-12-01,370,12084
2013-12-01,381,17512
2013-12-01,382,12131
2013-12-01,390,12743
2013-12-01,410,5733
2013-12-01,421,13256
2013-12-01,422,9810
2013-12-01,429,10920
2013-12-01,431,10223
2013-12-01,432,7544
2013-12-01,433,4823
2013-12-01,439,7853
2013-12-01,451,11137
2013-12-01,452,9063
2013-12-01,453,11151
2013-12-01,454,11049
2013-12-01,461,11212
2013-12-01,462,11239
2013-12-01,463,11245
2013-12-01,464,11563
2013-12-01,465,12611
2013-12-01,466,11497
2013-12-01,469,11666
2013-12-01,471,12113
2013-12-01,472,6116
2013-12-01,473,11421
2013-12-01,474,10853
2013-12-01,475,11349
2013-12-01,476,9176
2013-12-01,477,9276
2013-12-01,478,5164
2013-12-01,479,6321
2013-12-01,491,20746
2013-12-01,492,14315
2013-12-01,493,31691
2013-12-01,501,25177
2013-12-01,502,26135
2013-12-01,511,21920
2013-12-01,512,14932
2013-12-01,521,5263
2013-12-01,522,12980
2013-12-01,523,12896
2013-12-01,524,12158
2013-12-01,530,13732
2013-12-01,551,9831
2013-12-01,552,6670
2013-12-01,561,5252
2013-12-01,562,9365
2013-12-01,581,13559
2013-12-01,591,10446
2013-12-01,592,9035
2013-12-01,601,10083
2013-12-01,602,20543
2013-12-01,611,19867
2013-12-01,612,17261
2013-12-01,613,13467
2013-12-01,614,13425
2013-12-01,619,15823
2013-12-01,620,14393
2013-12-01,631,15687
2013-12-01,639,13038
2013-12-01,641,21420
2013-12-01,642,14751
2013-12-01,643,10799
2013-12-01,649,14047
2013-12-01,651,16124
2013-12-01,652,21000
2013-12-01,653,23999
2013-12-01,661,15225
2013-12-01,662,10941
2013-12-01,663,14610
2013-12-01,681,9559
2013-12-01,682,9714
2013-12-01,691,7461
2013-12-01,692,9559
2013-12-01,702,9646
2013-12-01,711,8515
2013-12-01,712,14186
2013-12-01,721,14226
2013-12-01,722,8632
2013-12-01,731,10843
2013-12-01,732,10702
2013-12-01,741,7397
2013-12-01,742,7470
2013-12-01,749,8557
2013-12-01,750,5986
2013-12-01,771,13722
2013-12-01,772,8393
2013-12-01,773,11700
2013-12-01,774,15875
2013-12-01,780,6977
2013-12-01,791,11236
2013-12-01,801,8371
2013-12-01,811,8553
2013-12-01,812,6027
2013-12-01,813,6943
2013-12-01,821,7031
2013-12-01,822,7821
2013-12-01,823,9492
2013-12-01,829,10233
2013-12-01,851,6496
2013-12-01,852,5914
2013-12-01,853,3587
2013-12-01,854,6148
2013-12-01,855,5189
2013-12-01,861,12307
2013-12-01,862,7783
2013-12-01,863,11270
2013-12-01,864,11891
2013-12-01,869,11179
2013-12-01,870,9036
2013-12-01,880,8154
2013-12-01,900,6164
2013-12-01,910,8825
2013-12-01,920,12346
2013-12-01,931,9589
2013-12-01,939,4190
2013-12-01,941,12396
2013-12-01,942,13094
2013-12-01,949,10422
2013-12-01,951,10839
2013-12-01,952,7549
2013-12-01,960,6250
2013-12-01,999,10950
2014-01-01,11,4848
2014-01-01,12,3679
2014-01-01,13,5179
2014-01-01,14,5502
2014-01-01,16,3653
2014-01-01,17,5115
2014-01-01,21,4898
2014-01-01,22,4000
2014-01-01,24,4071
2014-01-01,31,7438
2014-01-01,32,4485
2014-01-01,51,11474
2014-01-01,61,36557
2014-01-01,62,40812
2014-01-01,71,-99
2014-01-01,72,20773
2014-01-01,81,7986
2014-01-01,89,7941
2014-01-01,91,29062
2014-01-01,99,10350
2014-01-01,101,8462
2014-01-01,102,7245
2014-01-01,103,6119
2014-01-01,104,13266
2014-01-01,105,14628
2014-01-01,106,9878
2014-01-01,107,7411
2014-01-01,108,8678
2014-01-01,109,7643
2014-01-01,110,11317
2014-01-01,120,13265
2014-01-01,131,7496
2014-01-01,139,7043
2014-01-01,141,6691
2014-01-01,142,6056
2014-01-01,143,6795
2014-01-01,149,6810
2014-01-01,151,9344
2014-01-01,152,6552
2014-01-01,161,4341
2014-01-01,162,5825
2014-01-01,170,9752
2014-01-01,181,8153
2014-01-01,182,10325
2014-01-01,191,8222
2014-01-01,192,14911
2014-01-01,201,13404
2014-01-01,202,10945
2014-01-01,203,8484
2014-01-01,204,8324
2014-01-01,210,14523
2014-01-01,221,9088
2014-01-01,222,9701
2014-01-01,231,10968
2014-01-01,239,8797
2014-01-01,241,15787
2014-01-01,242,14950
2014-01-01,243,8145
2014-01-01,251,6096
2014-01-01,252,8745
2014-01-01,259,7408
2014-01-01,261,7070
2014-01-01,262,7769
2014-01-01,263,10927
2014-01-01,264,13111
2014-01-01,265,8228
2014-01-01,266,7785
2014-01-01,267,8185
2014-01-01,268,7894
2014-01-01,271,8883
2014-01-01,272,7560
2014-01-01,273,9834
2014-01-01,274,6959
2014-01-01,275,8590
2014-01-01,279,7627
2014-01-01,281,9012
2014-01-01,282,7827
2014-01-01,291,17455
2014-01-01,292,8809
2014-01-01,293,9721
2014-01-01,301,5692
2014-01-01,302,12987
2014-01-01,303,7621
2014-01-01,309,7939
2014-01-01,310,6725
2014-01-01,321,6447
2014-01-01,322,6916
2014-01-01,323,6975
2014-01-01,324,7902
2014-01-01,329,7819
2014-01-01,331,8916
2014-01-01,332,7691
2014-01-01,351,18443
2014-01-01,352,17631
2014-01-01,353,5564
2014-01-01,360,10892
2014-01-01,370,8686
2014-01-01,381,12526
2014-01-01,382,9313
2014-01-01,390,9132
2014-01-01,410,4006
2014-01-01,421,8695
2014-01-01,422,6743
2014-01-01,429,7516
2014-01-01,431,7103
2014-01-01,432,5364
2014-01-01,433,3466
2014-01-01,439,5441
2014-01-01,451,8191
2014-01-01,452,6353
2014-01-01,453,7564
2014-01-01,454,7523
2014-01-01,461,8103
2014-01-01,462,8007
2014-01-01,463,7683
2014-01-01,464,7999
2014-01-01,465,8652
2014-01-01,466,7880
2014-01-01,469,8037
2014-01-01,471,8154
2014-01-01,472,4450
2014-01-01,473,7798
2014-01-01,474,7319
2014-01-01,475,7764
2014-01-01,476,6818
2014-01-01,477,6950
2014-01-01,478,3696
2014-01-01,479,6000
2014-01-01,491,14602
2014-01-01,492,10096
2014-01-01,493,27314
2014-01-01,501,20689
2014-01-01,502,18600
2014-01-01,511,16958
2014-01-01,512,10666
2014-01-01,521,5419
2014-01-01,522,9218
2014-01-01,523,9133
2014-01-01,524,8581
2014-01-01,530,9995
2014-01-01,551,7123
2014-01-01,552,5659
2014-01-01,561,3872
2014-01-01,562,6858
2014-01-01,581,9850
2014-01-01,591,7257
2014-01-01,592,6213
2014-01-01,601,7002
2014-01-01,602,14613
2014-01-01,611,15064
2014-01-01,612,12111
2014-01-01,613,9387
2014-01-01,614,9631
2014-01-01,619,10225
2014-01-01,620,10150
2014-01-01,631,11893
2014-01-01,639,9026
2014-01-01,641,18153
2014-01-01,642,11186
2014-01-01,643,7202
2014-01-01,649,9564
2014-01-01,651,11091
2014-01-01,652,15000
2014-01-01,653,15508
2014-01-01,661,10867
2014-01-01,662,7431
2014-01-01,663,10990
2014-01-01,681,6980
2014-01-01,682,6649
2014-01-01,691,5434
2014-01-01,692,7088
2014-01-01,702,7088
2014-01-01,711,6074
2014-01-01,712,9849
2014-01-01,721,9974
2014-01-01,722,6531
2014-01-01,731,7772
2014-01-01,732,7481
2014-01-01,741,5002
2014-01-01,742,5102
2014-01-01,749,6683
2014-01-01,750,4286
2014-01-01,771,9877
2014-01-01,772,5893
2014-01-01,773,8186
2014-01-01,774,11281
2014-01-01,780,5834
2014-01-01,791,7639
2014-01-01,801,6626
2014-01-01,811,4949
2014-01-01,812,4656
2014-01-01,813,5226
2014-01-01,821,5000
2014-01-01,822,5316
2014-01-01,823,7897
2014-01-01,829,7314
2014-01-01,851,4604
2014-01-01,852,4275
2014-01-01,853,2605
2014-01-01,854,4607
2014-01-01,855,4021
2014-01-01,861,8620
2014-01-01,862,5720
2014-01-01,863,7926
2014-01-01,864,8379
2014-01-01,869,7859
2014-01-01,870,6194
2014-01-01,880,6149
2014-01-01,900,5159
2014-01-01,910,6427
2014-01-01,920,8373
2014-01-01,931,6802
2014-01-01,939,3602
2014-01-01,941,8826
2014-01-01,942,9351
2014-01-01,949,7201
2014-01-01,951,7349
2014-01-01,952,5587
2014-01-01,960,4587
2014-01-01,999,7520
2014-02-01,11,4729
2014-02-01,12,4083
2014-02-01,13,6395
2014-02-01,14,5366
2014-02-01,16,3771
2014-02-01,17,4744
2014-02-01,21,4601
2014-02-01,22,4000
2014-02-01,24,4112
2014-02-01,31,7769
2014-02-01,32,4485
2014-02-01,51,11871
2014-02-01,61,34095
2014-02-01,62,39522
2014-02-01,71,-99
2014-02-01,72,18810
2014-02-01,81,7773
2014-02-01,89,7600
2014-02-01,91,28924
2014-02-01,99,10320
2014-02-01,101,7989
2014-02-01,102,7240
2014-02-01,103,6339
2014-02-01,104,13130
2014-02-01,105,15137
2014-02-01,106,9279
2014-02-01,107,7223
2014-02-01,108,8800
2014-02-01,109,7914
2014-02-01,110,10199
2014-02-01,120,11205
2014-02-01,131,7247
2014-02-01,139,6650
2014-02-01,141,6625
2014-02-01,142,6077
2014-02-01,143,6103
2014-02-01,149,6627
2014-02-01,151,8518
2014-02-01,152,6832
2014-02-01,161,4499
2014-02-01,162,5875
2014-02-01,170,9347
2014-02-01,181,7795
2014-02-01,182,10250
2014-02-01,191,6590
2014-02-01,192,14205
2014-02-01,201,12038
2014-02-01,202,10251
2014-02-01,203,7440
2014-02-01,204,8171
2014-02-01,210,14017
2014-02-01,221,7661
2014-02-01,222,8256
2014-02-01,231,10000
2014-02-01,239,8322
2014-02-01,241,14375
2014-02-01,242,13809
2014-02-01,243,7219
2014-02-01,251,5396
2014-02-01,252,7923
2014-02-01,259,6389
2014-02-01,261,6329
2014-02-01,262,8100
2014-02-01,263,17544
2014-02-01,264,17799
2014-02-01,265,7500
2014-02-01,266,7360
2014-02-01,267,7739
2014-02-01,268,6205
2014-02-01,271,8316
2014-02-01,272,7174
2014-02-01,273,8425
2014-02-01,274,5622
2014-02-01,275,7229
2014-02-01,279,7138
2014-02-01,281,8464
2014-02-01,282,7107
2014-02-01,291,16258
2014-02-01,292,7095
2014-02-01,293,9159
2014-02-01,301,5243
2014-02-01,302,9870
2014-02-01,303,7255
2014-02-01,309,7898
2014-02-01,310,6336
2014-02-01,321,5504
2014-02-01,322,5742
2014-02-01,323,6645
2014-02-01,324,6656
2014-02-01,329,7387
2014-02-01,331,8364
2014-02-01,332,6910
2014-02-01,351,17156
2014-02-01,352,15660
2014-02-01,353,4711
2014-02-01,360,10455
2014-02-01,370,8380
2014-02-01,381,11837
2014-02-01,382,8067
2014-02-01,390,9194
2014-02-01,410,3888
2014-02-01,421,8662
2014-02-01,422,6501
2014-02-01,429,7037
2014-02-01,431,6889
2014-02-01,432,4999
2014-02-01,433,3329
2014-02-01,439,5060
2014-02-01,451,8074
2014-02-01,452,6079
2014-02-01,453,7803
2014-02-01,454,7775
2014-02-01,461,8192
2014-02-01,462,8103
2014-02-01,463,7979
2014-02-01,464,8112
2014-02-01,465,8740
2014-02-01,466,8013
2014-02-01,469,8199
2014-02-01,471,8362
2014-02-01,472,4476
2014-02-01,473,7572
2014-02-01,474,7507
2014-02-01,475,7949
2014-02-01,476,7175
2014-02-01,477,6907
2014-02-01,478,3821
2014-02-01,479,6248
2014-02-01,491,14883
2014-02-01,492,10339
2014-02-01,493,21576
2014-02-01,501,20021
2014-02-01,502,17802
2014-02-01,511,18221
2014-02-01,512,11107
2014-02-01,521,4918
2014-02-01,522,9212
2014-02-01,523,9213
2014-02-01,524,8473
2014-02-01,530,10108
2014-02-01,551,7151
2014-02-01,552,4990
2014-02-01,561,3795
2014-02-01,562,6718
2014-02-01,581,9235
2014-02-01,591,7244
2014-02-01,592,6063
2014-02-01,601,7149
2014-02-01,602,13028
2014-02-01,611,14470
2014-02-01,612,12707
2014-02-01,613,9260
2014-02-01,614,9257
2014-02-01,619,10605
2014-02-01,620,10243
2014-02-01,631,11324
2014-02-01,639,9196
2014-02-01,641,18728
2014-02-01,642,12324
2014-02-01,643,7494
2014-02-01,649,9768
2014-02-01,651,11022
2014-02-01,652,16044
2014-02-01,653,15081
2014-02-01,661,10493
2014-02-01,662,7635
2014-02-01,663,9411
2014-02-01,681,6781
2014-02-01,682,6511
2014-02-01,691,5365
2014-02-01,692,7106
2014-02-01,702,7095
2014-02-01,711,5892
2014-02-01,712,9849
2014-02-01,721,10393
2014-02-01,722,7097
2014-02-01,731,7882
2014-02-01,732,7549
2014-02-01,741,5296
2014-02-01,742,5055
2014-02-01,749,7042
2014-02-01,750,4318
2014-02-01,771,9783
2014-02-01,772,5937
2014-02-01,773,8354
2014-02-01,774,11266
2014-02-01,780,5640
2014-02-01,791,7808
2014-02-01,801,6490
2014-02-01,811,4616
2014-02-01,812,4687
2014-02-01,813,5171
2014-02-01,821,5152
2014-02-01,822,5486
2014-02-01,823,7517
2014-02-01,829,7494
2014-02-01,851,4622
2014-02-01,852,4420
2014-02-01,853,2581
2014-02-01,854,4644
2014-02-01,855,3869
2014-02-01,861,8490
2014-02-01,862,5569
2014-02-01,863,7832
2014-02-01,864,8172
2014-02-01,869,7803
2014-02-01,870,6076
2014-02-01,880,6147
2014-02-01,900,4529
2014-02-01,910,6524
2014-02-01,920,8256
2014-02-01,931,7325
2014-02-01,939,3672
2014-02-01,941,9465
2014-02-01,942,9626
2014-02-01,949,7300
2014-02-01,951,7577
2014-02-01,952,5326
2014-02-01,960,4585
2014-02-01,999,7834
2014-03-01,11,4795
2014-03-01,12,4136
2014-03-01,13,7223
2014-03-01,14,5365
2014-03-01,16,3492
2014-03-01,17,4880
2014-03-01,21,4648
2014-03-01,22,4274
2014-03-01,24,4284
2014-03-01,31,8547
2014-03-01,32,4529
2014-03-01,51,11848
2014-03-01,61,41147
2014-03-01,62,41600
2014-03-01,71,-99
2014-03-01,72,21662
2014-03-01,81,7889
2014-03-01,89,7597
2014-03-01,91,30756
2014-03-01,99,10370
2014-03-01,101,8534
2014-03-01,102,7766
2014-03-01,103,6939
2014-03-01,104,13103
2014-03-01,105,15790
2014-03-01,106,10127
2014-03-01,107,7574
2014-03-01,108,9000
2014-03-01,109,8253
2014-03-01,110,10414
2014-03-01,120,11534
2014-03-01,131,7819
2014-03-01,139,6896
2014-03-01,141,6614
2014-03-01,142,6149
2014-03-01,143,6392
2014-03-01,149,7442
2014-03-01,151,9780
2014-03-01,152,6922
2014-03-01,161,4789
2014-03-01,162,6017
2014-03-01,170,9864
2014-03-01,181,7704
2014-03-01,182,10250
2014-03-01,191,6743
2014-03-01,192,15117
2014-03-01,201,13301
2014-03-01,202,11034
2014-03-01,203,7199
2014-03-01,204,8214
2014-03-01,210,14084
2014-03-01,221,8544
2014-03-01,222,8439
2014-03-01,231,10850
2014-03-01,239,8599
2014-03-01,241,14458
2014-03-01,242,15901
2014-03-01,243,7283
2014-03-01,251,5576
2014-03-01,252,7861
2014-03-01,259,6505
2014-03-01,261,6609
2014-03-01,262,8026
2014-03-01,263,17213
2014-03-01,264,17272
2014-03-01,265,7722
2014-03-01,266,7473
2014-03-01,267,8019
2014-03-01,268,7113
2014-03-01,271,8539
2014-03-01,272,7347
2014-03-01,273,8682
2014-03-01,274,6063
2014-03-01,275,7258
2014-03-01,279,7127
2014-03-01,281,8364
2014-03-01,282,7300
2014-03-01,291,16523
2014-03-01,292,7405
2014-03-01,293,9348
2014-03-01,301,5526
2014-03-01,302,10548
2014-03-01,303,7446
2014-03-01,309,7412
2014-03-01,310,6475
2014-03-01,321,5785
2014-03-01,322,6325
2014-03-01,323,6093
2014-03-01,324,6832
2014-03-01,329,7360
2014-03-01,331,8497
2014-03-01,332,7279
2014-03-01,351,18353
2014-03-01,352,17043
2014-03-01,353,5480
2014-03-01,360,10999
2014-03-01,370,9046
2014-03-01,381,13216
2014-03-01,382,8653
2014-03-01,390,9547
2014-03-01,410,4157
2014-03-01,421,9427
2014-03-01,422,6825
2014-03-01,429,7746
2014-03-01,431,7245
2014-03-01,432,5202
2014-03-01,433,3452
2014-03-01,439,5546
2014-03-01,451,7865
2014-03-01,452,6298
2014-03-01,453,7800
2014-03-01,454,7779
2014-03-01,461,8122
2014-03-01,462,8229
2014-03-01,463,8013
2014-03-01,464,8108
2014-03-01,465,8801
2014-03-01,466,8059
2014-03-01,469,8244
2014-03-01,471,8701
2014-03-01,472,4511
2014-03-01,473,8101
2014-03-01,474,7566
2014-03-01,475,7952
2014-03-01,476,7391
2014-03-01,477,7077
2014-03-01,478,3836
2014-03-01,479,6400
2014-03-01,491,15900
2014-03-01,492,10724
2014-03-01,493,26254
2014-03-01,501,21872
2014-03-01,502,18920
2014-03-01,511,19141
2014-03-01,512,11440
2014-03-01,521,5465
2014-03-01,522,9159
2014-03-01,523,9215
2014-03-01,524,8765
2014-03-01,530,11311
2014-03-01,551,7453
2014-03-01,552,5542
2014-03-01,561,3916
2014-03-01,562,6825
2014-03-01,581,9434
2014-03-01,591,7868
2014-03-01,592,6573
2014-03-01,601,7463
2014-03-01,602,13685
2014-03-01,611,18072
2014-03-01,612,14332
2014-03-01,613,9375
2014-03-01,614,9250
2014-03-01,619,11338
2014-03-01,620,10530
2014-03-01,631,11231
2014-03-01,639,9697
2014-03-01,641,18242
2014-03-01,642,13786
2014-03-01,643,7852
2014-03-01,649,9939
2014-03-01,651,11148
2014-03-01,652,16944
2014-03-01,653,26271
2014-03-01,661,10458
2014-03-01,662,7662
2014-03-01,663,11214
2014-03-01,681,7025
2014-03-01,682,7023
2014-03-01,691,5400
2014-03-01,692,7204
2014-03-01,702,7230
2014-03-01,711,6044
2014-03-01,712,10000
2014-03-01,721,10736
2014-03-01,722,6793
2014-03-01,731,8000
2014-03-01,732,7866
2014-03-01,741,5364
2014-03-01,742,5145
2014-03-01,749,6942
2014-03-01,750,4323
2014-03-01,771,10159
2014-03-01,772,6435
2014-03-01,773,8311
2014-03-01,774,10000
2014-03-01,780,5758
2014-03-01,791,8057
2014-03-01,801,6707
2014-03-01,811,4753
2014-03-01,812,4776
2014-03-01,813,5171
2014-03-01,821,5212
2014-03-01,822,5605
2014-03-01,823,7326
2014-03-01,829,7518
2014-03-01,851,5279
2014-03-01,852,4836
2014-03-01,853,2819
2014-03-01,854,4979
2014-03-01,855,3883
2014-03-01,861,8650
2014-03-01,862,5605
2014-03-01,863,7839
2014-03-01,864,8357
2014-03-01,869,7887
2014-03-01,870,6384
2014-03-01,880,6197
2014-03-01,900,3859
2014-03-01,910,6859
2014-03-01,920,8618
2014-03-01,931,7500
2014-03-01,939,3600
2014-03-01,941,9283
2014-03-01,942,9781
2014-03-01,949,7834
2014-03-01,951,7611
2014-03-01,952,5047
2014-03-01,960,4673
2014-03-01,999,7839
2014-04-01,11,4895
2014-04-01,12,4040
2014-04-01,13,7538
2014-04-01,14,5354
2014-04-01,16,3076
2014-04-01,17,4860
2014-04-01,21,4742
2014-04-01,22,4235
2014-04-01,24,4220
2014-04-01,31,9151
2014-04-01,32,4586
2014-04-01,51,11728
2014-04-01,61,34459
2014-04-01,62,39450
2014-04-01,71,-99
2014-04-01,72,20240
2014-04-01,81,8402
2014-04-01,89,8035
2014-04-01,91,28567
2014-04-01,99,10716
2014-04-01,101,9181
2014-04-01,102,8359
2014-04-01,103,7050
2014-04-01,104,13819
2014-04-01,105,16281
2014-04-01,106,10599
2014-04-01,107,7728
2014-04-01,108,9498
2014-04-01,109,8944
2014-04-01,110,11264
2014-04-01,120,11618
2014-04-01,131,8197
2014-04-01,139,7356
2014-04-01,141,7308
2014-04-01,142,6379
2014-04-01,143,6984
2014-04-01,149,7309
2014-04-01,151,10166
2014-04-01,152,7268
2014-04-01,161,4887
2014-04-01,162,6303
2014-04-01,170,10836
2014-04-01,181,8878
2014-04-01,182,10082
2014-04-01,191,8407
2014-04-01,192,16127
2014-04-01,201,13289
2014-04-01,202,11311
2014-04-01,203,8585
2014-04-01,204,9170
2014-04-01,210,14546
2014-04-01,221,9370
2014-04-01,222,9346
2014-04-01,231,12468
2014-04-01,239,9393
2014-04-01,241,19032
2014-04-01,242,16050
2014-04-01,243,8748
2014-04-01,251,6564
2014-04-01,252,9104
2014-04-01,259,7789
2014-04-01,261,7770
2014-04-01,262,9072
2014-04-01,263,17942
2014-04-01,264,17843
2014-04-01,265,8774
2014-04-01,266,8712
2014-04-01,267,8935
2014-04-01,268,7132
2014-04-01,271,9778
2014-04-01,272,7322
2014-04-01,273,10067
2014-04-01,274,7100
2014-04-01,275,8893
2014-04-01,279,8236
2014-04-01,281,9773
2014-04-01,282,8612
2014-04-01,291,18222
2014-04-01,292,8717
2014-04-01,293,10585
2014-04-01,301,6074
2014-04-01,302,11964
2014-04-01,303,8642
2014-04-01,309,8721
2014-04-01,310,6948
2014-04-01,321,6618
2014-04-01,322,6615
2014-04-01,323,6981
2014-04-01,324,7793
2014-04-01,329,8360
2014-04-01,331,9533
2014-04-01,332,8454
2014-04-01,351,17193
2014-04-01,352,16835
2014-04-01,353,5857
2014-04-01,360,11890
2014-04-01,370,9611
2014-04-01,381,13498
2014-04-01,382,9427
2014-04-01,390,10057
2014-04-01,410,4869
2014-04-01,421,10513
2014-04-01,422,7715
2014-04-01,429,8503
2014-04-01,431,8062
2014-04-01,432,6008
2014-04-01,433,4061
2014-04-01,439,6305
2014-04-01,451,8636
2014-04-01,452,6811
2014-04-01,453,8978
2014-04-01,454,8928
2014-04-01,461,8900
2014-04-01,462,9119
2014-04-01,463,9039
2014-04-01,464,9223
2014-04-01,465,9841
2014-04-01,466,9208
2014-04-01,469,9341
2014-04-01,471,10095
2014-04-01,472,4910
2014-04-01,473,8609
2014-04-01,474,8778
2014-04-01,475,9214
2014-04-01,476,8604
2014-04-01,477,8046
2014-04-01,478,4149
2014-04-01,479,7218
2014-04-01,491,16982
2014-04-01,492,10839
2014-04-01,493,23843
2014-04-01,501,23129
2014-04-01,502,19279
2014-04-01,511,18934
2014-04-01,512,12655
2014-04-01,521,5937
2014-04-01,522,9842
2014-04-01,523,9987
2014-04-01,524,9754
2014-04-01,530,11031
2014-04-01,551,7455
2014-04-01,552,6560
2014-04-01,561,3931
